book,condition
22572746414,NULL
3267433599,NULL
15915791166,NULL
3104956734,NULL
11627945647,NULL
3104411390,NULL
30137542038,NULL
30525605259,NULL
30701814197,NULL
30062566676,NULL
30652085662,NULL
30137470811,NULL
847181155,NULL
22539793875,NULL
30137474195,NULL
22536451488,NULL
9889725942,NULL
1205697635,NULL
30346756891,NULL
30137511036,NULL
224743286,NULL
30695816524,NULL
30443408771,NULL
256397212,NULL
71951675,NULL
30137490525,NULL
22877343234,NULL
8691920758,NULL
54347660,NULL
13253717157,NULL
51727652,NULL
804133190,NULL
99434603,NULL
369221706,NULL
30137482102,NULL
30137587756,NULL
30696679224,NULL
5520433609,NULL
30137496342,NULL
30137569588,NULL
584218320,NULL
155975492,NULL
30622897053,NULL
30003325102,NULL
22737562154,NULL
30137477793,NULL
30137522520,NULL
13242170019,NULL
1240598454,NULL
88327561,NULL
18700796427,NULL
71946375,NULL
10626139962,NULL
30137592810,NULL
21399529992,NULL
1274398111,NULL
30137478181,NULL
15470076869,NULL
22901391307,NULL
30189036804,NULL
179316482,NULL
10183513673,NULL
2589692468,NULL
30137476041,NULL
3942794264,NULL
30137583216,NULL
30077907144,NULL
30442944248,NULL
8106155024,NULL
8557587798,NULL
30137587145,NULL
30412609752,NULL
925276539,NULL
30661900282,NULL
22824993939,NULL
3834792329,NULL
30137543005,NULL
22000381849,NULL
30465399439,NULL
2052127905,NULL
30137478758,NULL
30278642969,NULL
30137539541,NULL
30536491276,NULL
30137476934,NULL
22399879901,NULL
920392712,NULL
30137545934,NULL
30384372549,NULL
533571267,NULL
30189040341,NULL
5732284408,NULL
30137476391,NULL
25845949,NULL
11043698610,NULL
8731326767,NULL
6034491856,NULL
8326461666,NULL
13242169681,NULL
30137547976,NULL
30137527969,NULL
30137532689,NULL
3879465545,NULL
17042952813,NULL
93651659,NULL
30137475090,NULL
30507665425,NULL
22420055204,NULL
20463644523,NULL
6774820850,NULL
22754527390,NULL
5484849816,NULL
8524484634,NULL
30176094408,NULL
29391816,NULL
30137477802,NULL
3908620809,NULL
30137471726,NULL
30137540002,NULL
30137537841,NULL
11115082548,NULL
30180677666,NULL
30137484010,NULL
14407574212,NULL
22908203101,NULL
9628220865,NULL
22672225373,NULL
30137484913,NULL
1876379322,NULL
11661053834,NULL
30137470434,NULL
30035582343,NULL
30719797283,NULL
30137518402,NULL
3486692730,NULL
22630855878,NULL
1399292907,NULL
20847565107,NULL
30137544139,NULL
4720968582,NULL
14921655816,NULL
3726414581,NULL
30137473210,NULL
30137483096,NULL
30137537848,NULL
30282501056,NULL
20313393,NULL
30051369803,NULL
15520993925,NULL
30429760666,NULL
30137486897,NULL
22877631925,NULL
30137482108,NULL
30420372960,NULL
30137495366,NULL
30137479597,NULL
30137546008,NULL
22487748272,NULL
6342888920,NULL
30137544966,NULL
30392267007,NULL
724617700,NULL
7952309667,NULL
49405394,NULL
30137537844,NULL
242855194,NULL
18232751,NULL
30137497299,NULL
30137498216,NULL
6552240901,NULL
30137484009,NULL
3942794262,NULL
381789258,NULL
30137550193,NULL
30470537670,NULL
416768812,NULL
22848686131,NULL
15656482007,NULL
30137565671,NULL
30189039338,NULL
49589213,NULL
30395410706,NULL
760983711,NULL
30288221425,NULL
22928411169,NULL
22926182457,NULL
30137476835,NULL
30137573978,NULL
30137481193,NULL
30137536837,NULL
4285032067,NULL
30137479610,NULL
6004087170,NULL
6774827912,NULL
30137493407,NULL
4267747620,NULL
30137494439,NULL
80167542,NULL
30663902538,NULL
22420037360,NULL
30137495379,NULL
30732374392,NULL
30089056152,NULL
65673800,NULL
30137583215,NULL
11868532365,NULL
30137468883,NULL
30209627048,NULL
30137571170,NULL
30035584006,NULL
30137483081,NULL
30137476039,NULL
30711791799,NULL
30137493507,NULL
30137573307,NULL
13242174940,NULL
8326462693,NULL
6774816300,NULL
603144474,NULL
30745840289,NULL
30137593920,NULL
30137454737,NULL
32484945,NULL
14782010790,NULL
30137476833,NULL
22583979507,NULL
30137479603,NULL
30602338658,NULL
30398738547,NULL
30137468216,NULL
66711815,NULL
850832649,NULL
8150199,NULL
30137591101,NULL
15359630686,NULL
22599942596,NULL
30137476938,NULL
5710512365,NULL
60871419,NULL
30137497189,NULL
30209629953,NULL
30602337846,NULL
30218703451,NULL
62351857,NULL
22420041368,NULL
15638297746,NULL
30137484015,NULL
22074725155,NULL
30585769400,NULL
12996200610,NULL
30132483544,NULL
22382796676,NULL
30125422594,NULL
30137479593,NULL
30125421710,NULL
30137545935,NULL
30514013256,NULL
30515024334,NULL
1076729864,NULL
30137479611,NULL
1038427768,NULL
30125421709,NULL
30137476849,NULL
30137467005,NULL
30035584066,NULL
184291816,NULL
30137476844,NULL
599227931,NULL
1014397067,NULL
1242412807,NULL
155975488,NULL
30137499061,NULL
2408526594,NULL
30137549011,NULL
30137506404,NULL
30628349406,NULL
30742306137,NULL
30137503831,NULL
30137478749,NULL
30745837745,NULL
22467466032,NULL
3473387368,NULL
13242171056,NULL
22427688532,NULL
30567348071,NULL
30137481196,NULL
76738359,NULL
30137456625,NULL
30137591781,NULL
1227066368,NULL
21293166612,NULL
1257848789,NULL
12341622240,NULL
1276784269,NULL
30137587647,NULL
30032725916,NULL
30065816806,NULL
7828942301,NULL
30289790077,NULL
30382065490,NULL
858878682,NULL
30137484017,NULL
30137495360,NULL
155972280,NULL
12196100324,NULL
20486898531,NULL
20255302950,NULL
8525574810,NULL
30630034777,NULL
30137586947,NULL
30137481205,NULL
8194773639,NULL
1171065240,NULL
14434026897,NULL
30137468886,NULL
9742411899,NULL
17490790226,NULL
30137453808,NULL
3879464988,NULL
30137468881,NULL
10478141486,NULL
30137486673,NULL
22659676365,NULL
30137479609,NULL
8334144665,NULL
207138180,NULL
30622851552,NULL
11120462407,NULL
1157180366,NULL
127092684,NULL
12743918822,NULL
30137491660,NULL
30137476848,NULL
30137571288,NULL
30518787954,NULL
261681624,NULL
30137537843,NULL
22531817755,NULL
71991916,NULL
30394755228,NULL
20332862630,NULL
30137478755,NULL
30137491653,NULL
30137476838,NULL
1372697973,NULL
10158638821,NULL
22773759625,NULL
381789254,NULL
5635585085,NULL
8194773638,NULL
1351487911,NULL
30137482104,NULL
30023208525,NULL
30137490605,NULL
18412354261,NULL
30137587653,NULL
2025462087,NULL
30572467743,NULL
30137576139,NULL
1775176990,NULL
513196408,NULL
21277533941,NULL
18700796409,NULL
7838748,NULL
381789266,NULL
30137465771,NULL
807200498,NULL
12873660650,NULL
6774804602,NULL
30041425988,NULL
30137512660,NULL
1244701135,NULL
830285550,NULL
30137536839,NULL
30280130411,NULL
12026115124,NULL
1162819276,NULL
30384756455,NULL
847181158,NULL
12529526237,NULL
30617651635,NULL
30137565196,NULL
510434364,NULL
1101343315,NULL
545240461,NULL
6034491857,NULL
22920739697,NULL
30137480261,NULL
30137483097,NULL
30121237855,NULL
30053814825,NULL
30062602515,NULL
198587381,NULL
72585199,NULL
17051398520,NULL
30137469767,NULL
12906128965,NULL
22734127070,NULL
57960667,NULL
30137568622,NULL
10280309706,NULL
11120462406,NULL
30428158741,NULL
1803134620,NULL
30137469448,NULL
22330013346,NULL
22594336606,NULL
30137480260,NULL
30137460426,NULL
18310960659,NULL
30137572921,NULL
30137473208,NULL
30137476932,NULL
693244008,NULL
30691007998,NULL
19060939963,NULL
9168474997,NULL
995951978,NULL
30137478753,NULL
249091258,NULL
30137524700,NULL
2852738685,NULL
975731939,NULL
11254999557,NULL
18644421843,NULL
18977884101,NULL
12392232895,NULL
500778315,NULL
9742411001,NULL
1036123931,NULL
93651687,NULL
30534613598,NULL
74267172,NULL
75326809,NULL
9309448195,NULL
30616481492,NULL
22427974563,NULL
30137484919,NULL
30137482103,NULL
30137484012,NULL
724618007,NULL
30062567193,NULL
12791164471,NULL
30137480257,NULL
984502876,NULL
30622853167,NULL
3879449256,NULL
71954541,NULL
22849166916,NULL
20433011563,NULL
1156131012,NULL
30137543972,NULL
1014249481,NULL
30574222692,NULL
30137479612,NULL
30137532687,NULL
6774816150,NULL
30137481208,NULL
30241864143,NULL
20591372091,NULL
30099036480,NULL
30137479616,NULL
30105296320,NULL
30137467649,NULL
19199525647,NULL
429337182,NULL
30137573024,NULL
30137511905,NULL
1026868295,NULL
5852671442,NULL
30059295880,NULL
30137540346,NULL
203139294,NULL
30137544968,NULL
161605164,NULL
104990066,NULL
25402700,NULL
1418092990,NULL
17321033437,NULL
30061677364,NULL
22908202766,NULL
30137476836,NULL
30137570440,NULL
22822143252,NULL
22467466031,NULL
30137476832,NULL
30137483090,NULL
30137496346,NULL
30398746411,NULL
276708030,NULL
6774803544,NULL
30558653642,NULL
30137479879,NULL
30137521347,NULL
679028930,NULL
7699227419,NULL
20653501293,NULL
4792327496,NULL
30587528785,NULL
98082467,NULL
22908341931,NULL
30718105550,NULL
9787942533,NULL
75161672,NULL
1300068323,NULL
22780396348,NULL
30137472561,NULL
30137578747,NULL
20806062326,NULL
286376596,NULL
30742304353,NULL
22476453931,NULL
30311135997,NULL
30137477801,NULL
30745847906,NULL
6264532291,NULL
30734148087,NULL
30708735077,NULL
13242169837,NULL
30137484016,NULL
22354411436,NULL
7515561548,NULL
6774817641,NULL
30137457598,NULL
381789264,NULL
30137479608,NULL
30407572946,NULL
8326462429,NULL
30137480259,NULL
71946373,NULL
29948319,NULL
30137476843,NULL
30262806164,NULL
30137476042,NULL
30125423498,NULL
30137543008,NULL
30380993025,NULL
14833218358,NULL
30137475092,NULL
30137462631,NULL
9695113377,NULL
22723629553,NULL
30137481192,NULL
30137484915,NULL
381789256,NULL
30137497113,NULL
18046429869,NULL
30102006646,NULL
735308510,NULL
30137572148,NULL
624547746,NULL
30137481189,NULL
30278778019,NULL
8525574809,NULL
10404769003,NULL
30137562861,NULL
30137480254,NULL
30137484020,NULL
1345714886,NULL
21115065563,NULL
30137491659,NULL
3353422260,NULL
1270293452,NULL
30035585485,NULL
22907927620,NULL
30137584218,NULL
10746848473,NULL
770023534,NULL
22876932504,NULL
22915442429,NULL
15464901046,NULL
20255302964,NULL
22630856527,NULL
1036460214,NULL
30550501976,NULL
22296918995,NULL
30137483082,NULL
1385160002,NULL
22589345816,NULL
9331689530,NULL
12207244151,NULL
2189498640,NULL
30137470435,NULL
30525606186,NULL
792263721,NULL
30137527814,NULL
129127630,NULL
13181956628,NULL
30137468885,NULL
22877632296,NULL
14781997134,NULL
30430293602,NULL
21969360140,NULL
157948480,NULL
20167377028,NULL
2052127906,NULL
30053816788,NULL
5939306856,NULL
30744631434,NULL
30137519181,NULL
30137570347,NULL
30745840288,NULL
30137484921,NULL
30703939079,NULL
15159625298,NULL
30137505427,NULL
30615024475,NULL
30137484011,NULL
30137482098,NULL
3965984540,NULL
30137485788,NULL
15030457898,NULL
30418507136,NULL
30137474196,NULL
13230268,NULL
71936075,NULL
30137481209,NULL
63847237,NULL
523253801,NULL
30535369308,NULL
8731329713,NULL
30137474198,NULL
14331290079,NULL
30209622653,NULL
14528449821,NULL
30137468215,NULL
30137468217,NULL
30137502053,NULL
8326461715,NULL
30635811875,NULL
30137478756,NULL
8150205,NULL
7469279515,NULL
30137545281,NULL
949617917,NULL
30137479030,NULL
219241498,NULL
30137539229,NULL
333919388,NULL
30137484920,NULL
30137538599,NULL
808477195,NULL
30137476841,NULL
30137484013,NULL
30137480264,NULL
19049041186,NULL
13242171310,NULL
22894996174,NULL
13242173129,NULL
30137484914,NULL
30288303846,NULL
16640601201,NULL
30137479598,NULL
30137543006,NULL
18376791547,NULL
30137496150,NULL
12196100323,NULL
1157181329,NULL
22346078399,NULL
19276952052,NULL
30137499543,NULL
15978876391,NULL
30137484918,NULL
30248665949,NULL
1116717860,NULL
6667790032,NULL
30137456624,NULL
5834791679,NULL
30137501106,NULL
30037689354,NULL
30137498226,NULL
30137517485,NULL
30137470437,NULL
30137592229,NULL
1205202587,NULL
18944663147,NULL
4724713287,NULL
15410004301,NULL
57369327,NULL
20662026302,NULL
30137527963,NULL
30137542039,NULL
30560955296,NULL
22862772834,NULL
30618886597,NULL
11941360,NULL
30137539542,NULL
11367319956,NULL
30137478746,NULL
30137484014,NULL
30137463492,NULL
74583242,NULL
210616762,NULL
30086160059,NULL
30445544238,NULL
8498558509,NULL
30137482094,NULL
30429772122,NULL
30295285035,NULL
16940409129,NULL
9452713543,NULL
30365270009,NULL
30137498236,NULL
1112938151,NULL
13813532610,NULL
30137495563,NULL
30137476040,NULL
30137468882,NULL
30137542037,NULL
30137482106,NULL
8436795801,NULL
30137562857,NULL
30137483085,NULL
30137567483,NULL
30137592989,NULL
30511931256,NULL
30137477777,NULL
30137484926,NULL
3960492432,NULL
30711798466,NULL
3583099184,NULL
22659676364,NULL
30137478745,NULL
30137480258,NULL
3187587517,NULL
94990121,NULL
956089504,NULL
49405477,NULL
30137572918,NULL
30137476839,NULL
18766276891,NULL
8958041512,NULL
49405476,NULL
88124996,NULL
30721634114,NULL
20678026444,NULL
30137492543,NULL
215104607,NULL
30137543007,NULL
1054562001,NULL
646683402,NULL
14831130723,NULL
30711823764,NULL
17721443228,NULL
2135347146,NULL
685589763,NULL
7469281719,NULL
30430268543,NULL
30711757645,NULL
22444512425,NULL
6934723596,NULL
88327549,NULL
30726533709,NULL
21432036010,NULL
10901594942,NULL
13934137750,NULL
30137482107,NULL
30137479614,NULL
30137501146,NULL
30137567770,NULL
15226709513,NULL
30313868170,NULL
6774819395,NULL
22887274626,NULL
22701861458,NULL
30137479600,NULL
13172265188,NULL
30137584820,NULL
30137497788,NULL
30137537847,NULL
30137478759,NULL
30137516732,NULL
15520750987,NULL
30137476847,NULL
30137484925,NULL
30137491654,NULL
7353841817,NULL
30745096684,NULL
30554619718,NULL
30137558844,NULL
30137477800,NULL
30137543969,NULL
959389199,NULL
30137480265,NULL
5668269971,NULL
30137537850,NULL
19114382974,NULL
30186903588,NULL
20653485301,NULL
10921141556,NULL
30137471356,NULL
30137484005,NULL
30033172053,NULL
12745894621,NULL
30137543004,NULL
30242660270,NULL
1242678490,NULL
30407266762,NULL
9452713542,NULL
30137537845,NULL
10171658179,NULL
30548874161,NULL
18486108152,NULL
96377151,NULL
18840823157,NULL
30339361477,NULL
95933827,NULL
1676969925,NULL
30521885670,NULL
11990825414,NULL
1218527692,NULL
30137476939,NULL
6774826624,NULL
30429754833,NULL
30420365524,NULL
13242170488,NULL
83694333,NULL
15825062723,NULL
30137477794,NULL
30137533139,NULL
30708632595,NULL
20486898601,NULL
30745819816,NULL
9673504602,NULL
30742308038,NULL
99706731,NULL
334872266,NULL
20653501295,NULL
30137541553,NULL
5789908,NULL
30087737830,NULL
30137490707,NULL
30137537849,NULL
639331154,NULL
19902955216,NULL
30125425236,NULL
15331172009,NULL
30137493498,NULL
8915760,NULL
203987274,NULL
1227066372,NULL
13008746976,NULL
20255302967,NULL
22920879927,NULL
30137472309,NULL
118335126,NULL
17722731,NULL
30726406480,NULL
30137476937,NULL
30535405143,NULL
29114167,NULL
3879462260,NULL
6667787725,NULL
30137473212,NULL
5239560997,NULL
8500893089,NULL
30137476846,NULL
30137477803,NULL
10746846404,NULL
8139693,NULL
16640601048,NULL
95982329,NULL
30598708148,NULL
62351863,NULL
6774823269,NULL
30137544970,NULL
731552263,NULL
6774801580,NULL
7186183559,NULL
30619924286,NULL
19728405148,NULL
5472013939,NULL
30137479880,NULL
10042849469,NULL
30125418784,NULL
1979534143,NULL
22539793878,NULL
7664528975,NULL
17213179911,NULL
10529261714,NULL
30137490708,NULL
30137484007,NULL
16203185355,NULL
30101787039,NULL
30209626065,NULL
30137484008,NULL
9932081233,NULL
22515005234,NULL
275352526,NULL
30137493504,NULL
1228530097,NULL
18871605575,NULL
30137478752,NULL
30137476834,NULL
30137559503,NULL
15159625300,NULL
5789909,NULL
30137483088,NULL
30259800471,NULL
13742998327,NULL
62486293,NULL
20010120624,NULL
6105381517,NULL
6774826990,NULL
8012255,NULL
30137499236,NULL
30137527815,NULL
30137472311,NULL
30137562860,NULL
30745837693,NULL
374012430,NULL
83207534,NULL
30137485869,NULL
22085977654,NULL
12566117193,NULL
1178876540,NULL
30137575956,NULL
15300392045,NULL
3352210933,NULL
30286834407,NULL
346777536,NULL
30137482095,NULL
30137500761,NULL
30137486672,NULL
14875257550,NULL
18587672061,NULL
30109121926,NULL
30610590302,NULL
94519859,NULL
30622646914,NULL
30137478751,NULL
18968066,NULL
30137472310,NULL
96728543,NULL
4373198754,NULL
22920739679,NULL
30648145409,NULL
30036162604,NULL
1192965515,NULL
8326463870,NULL
30745841167,NULL
30137591305,NULL
1197960674,NULL
17722732,NULL
30718104650,NULL
30512786483,NULL
22494714197,NULL
30137476935,NULL
30230033951,NULL
30137495378,NULL
205518404,NULL
30137479605,NULL
30137494438,NULL
30137481198,NULL
30137479615,NULL
22330013354,NULL
30137514605,NULL
22757110072,NULL
30137544969,NULL
30137477796,NULL
30137568516,NULL
30137499055,NULL
30077908551,NULL
30080389942,NULL
30170989197,NULL
10404769007,NULL
30137460186,NULL
30137478760,NULL
94519855,NULL
30569975927,NULL
14864826507,NULL
30663898876,NULL
30137495368,NULL
30125419695,NULL
1014937727,NULL
30358493372,NULL
1245833238,NULL
30137473209,NULL
1396365945,NULL
133460406,NULL
30137490606,NULL
30137546934,NULL
603131527,NULL
9863927080,NULL
30137468884,NULL
30535469974,NULL
30278772518,NULL
30137465108,NULL
18986741568,NULL
30137477798,NULL
19276952040,NULL
30137481207,NULL
13972437147,NULL
30514019156,NULL
30137542494,NULL
21366642688,NULL
22672235791,NULL
30584867508,NULL
381789252,NULL
30062568966,NULL
30710802997,NULL
30281972595,NULL
118080872,NULL
30742305335,NULL
9728007112,NULL
119956640,NULL
30137543971,NULL
30137473207,NULL
30137481201,NULL
30560953377,NULL
19614274808,NULL
30658860847,NULL
30259800472,NULL
30137559500,NULL
30137467006,NULL
12444996774,NULL
1805821078,NULL
10888942506,good
30415626040,good
22457824068,good
9393539240,good
59774732,good
9393539241,good
22561590994,good
14624563746,good
941021824,good
947110148,good
7049342152,good
30748028157,good
8689789262,good
3982214550,good
15187076054,good
912915344,good
30436824880,good
6929475639,good
5334849969,good
30116002775,good
22920888415,good
609409907,good
30601110970,good
30744570455,good
152665796,good
17004357783,good
11924291735,good
19247665284,good
30052019485,good
5434713188,good
21470035489,good
30172354943,good
4569840189,good
30571010489,good
6091512873,good
30365055909,good
15386250223,good
5484830767,good
1291625187,good
12595774363,good
157218794,good
30625924481,good
30040430160,good
11033829,good
14417685998,good
846020490,good
30642752012,good
9358252757,good
22618049166,good
22308501689,good
10665755109,good
9681990677,good
15163418190,good
30204567419,good
9365849236,good
30618063860,good
11740198847,good
10888942515,good
5484830786,good
14964592417,good
30621270318,good
654046371,good
1453394590,good
853088426,good
7538934083,good
20561616842,good
22513637553,good
22786084361,good
30536013997,good
22742908918,good
228467616,good
30686432690,good
30022197527,good
30193650444,good
72195263,good
10977316197,good
167931972,good
30667925403,good
30716047692,good
30599479008,good
30203808910,good
30355307467,good
30172717196,good
30394909983,good
1055037012,good
30652102869,good
22572980762,good
15783289978,good
693433208,good
30040431922,good
30716042789,good
30736974615,good
22753799362,good
30571003898,good
30426939490,good
22608632990,good
21597656081,good
932020316,good
30035343747,good
15367051897,good
821601486,good
30040431486,good
30001040080,good
17662494296,good
20653272603,good
248100776,good
11456485306,good
14774647323,good
7844300686,good
20653272604,good
30649667477,good
30700280176,good
30600154940,good
21626685596,good
30238566268,good
7118763620,good
30734038016,NULL
14121360514,good
30530870266,good
30591036412,good
20233217495,good
12028003060,good
14680716712,good
30219709580,good
8061064809,good
9393539242,good
30625899439,good
30013898400,good
30535223080,good
22513649552,good
2472136841,good
15294951886,good
207666135,good
21703313152,good
10813637803,good
30603036142,good
83937837,good
5484830779,good
853271988,good
22774264639,good
17004357492,good
9908712356,good
14419401526,good
19929505327,good
14897164087,good
1408774154,good
30282658890,good
3230268197,good
22901331884,good
30490800249,good
30526590236,good
18670593497,good
902321458,good
22618054214,good
14262942574,good
12569960633,good
587410150,good
8995431339,good
30621831972,good
16542309530,good
30706816484,good
19373730437,good
7118763621,good
20959755090,good
30282662679,good
17228039008,good
18033987695,good
30000462742,good
30489328924,good
13476084502,good
230905570,good
22786084326,good
12595774315,good
30313257599,good
12102352082,good
5484830768,good
30625510481,good
30636201454,good
17041373873,good
22608632971,good
30496207689,good
168057808,good
10888942498,good
22513613958,good
30659567332,good
30659067109,good
13340361783,good
22609855717,good
22571731549,good
8903892915,good
21760937657,good
30618041708,good
22455138882,good
21376348537,good
9231494497,good
30709595389,good
15005323097,good
20909222202,good
15991799274,good
18847098485,good
30428916088,good
7969265932,good
5290740989,good
1337823384,good
30227344693,good
22786084362,good
22775951343,good
30724033255,good
30224266122,good
6185623518,good
30602639457,good
955684999,good
30588084143,good
21296015650,good
22787750604,good
35291455,good
30733821691,good
22574272512,good
16874614484,good
30621824564,good
22608632987,good
22646391898,good
5484830769,good
14964592416,good
30661508762,good
30096929363,good
14964592419,good
18423141264,good
22836319336,good
22513644941,good
30714654184,good
7118763671,good
14417687896,good
30035346077,good
30428423758,good
30726484859,good
22555717558,good
30509619179,good
8105637584,good
20538603338,NULL
153158340,good
30743053147,good
21376348571,good
30661516954,good
30509601925,good
30313260243,good
16419499823,good
12491236640,good
16450862320,good
1181077062,good
15900922195,good
22870408799,good
30583467910,good
30728594938,good
10456472936,good
30750041803,good
6350492321,good
16278513656,good
3230268196,good
9390761869,good
918148811,good
3596470670,good
20001365079,good
7911087237,good
30313260242,good
30350476374,good
7997094980,good
30727605201,good
30653927920,good
12893200758,good
22927716891,good
59868080,good
4234295003,good
30557109277,good
30727703241,good
30543055240,good
15226185250,good
30022196198,good
893806131,good
30726489250,good
19242752578,good
30381795479,good
30131085440,good
11904644829,good
19650898911,NULL
16749435712,NULL
535558563,NULL
628538837,NULL
13937464456,NULL
2000944092,NULL
30574659134,NULL
30525361725,NULL
11586565254,NULL
4956504932,NULL
30661516952,NULL
30014369432,NULL
30661512364,NULL
22832680654,NULL
22579404968,NULL
16454878546,NULL
22556837476,NULL
22665761600,NULL
30314001950,NULL
22833267658,NULL
22516081077,NULL
22506238385,NULL
30625242266,NULL
18457810512,NULL
19972923403,NULL
18518594470,NULL
10824574563,NULL
12917532165,NULL
13942629986,NULL
1293154510,NULL
12108012226,NULL
585714466,NULL
4641067196,NULL
30656117178,NULL
22299303368,NULL
22585982487,NULL
30671262975,NULL
3646351457,NULL
22773467887,NULL
30266962238,new
30265372055,new
30712311881,new
30268656684,new
30266983201,new
30377938178,new
30127853508,new
30271292761,new
30268484086,new
30268503328,new
10523283000,new
30587436982,new
30637735652,new
30745968139,new
30523278020,new
30696231202,new
30272458924,new
30267959290,new
30627202852,new
30268660201,new
30265140479,new
30610906983,new
30512664529,new
30610813171,new
30264707718,new
30265656701,new
30268990770,new
30271300060,new
30265656702,new
18059780116,new
30536795653,new
30611095641,new
30631549724,new
30262334579,new
30327696752,new
30278214662,new
30265798621,new
30271636535,new
30629068276,new
30631305067,new
30588909382,new
30216667091,new
19554743349,new
30266645941,new
30270302005,new
30266552600,new
30267796990,new
30327092146,new
30210601584,new
30265297647,new
22381663271,new
22596630447,new
22812581449,new
30266989674,new
30326194729,new
30279254168,new
30647105673,new
30628547573,new
11800510178,new
30631467632,new
30266523672,new
30266563989,new
30630537430,new
30621579656,new
18273784288,new
30696156597,new
30627143714,new
30264905720,new
17507276019,new
30536870648,new
30271232517,new
30617505148,new
30272466981,new
30611167775,new
30041453422,new
17515521501,new
30358520547,new
30278901984,new
30663429107,new
30025550703,new
30628688820,new
30230418521,new
30533825586,new
30587556695,new
30271155128,new
30464063991,new
16776959296,new
30266561255,new
30277064592,new
30267868874,new
30324230737,new
30278697293,new
30630997831,new
30611199162,new
30688425007,new
30267980828,new
30631158587,new
30277724965,new
30718268353,new
22649811785,new
30611203813,new
30627702496,new
30269823697,new
30279114735,new
30727868009,new
30708880890,new
30268661188,new
30686655750,new
30268138508,new
30598180589,new
30266581049,new
30687839832,new
30266239834,new
30708428180,new
30631499935,new
30266706383,new
30628663840,new
30604418718,new
22381562254,new
30742534112,new
21975745554,new
30627111052,new
30326152612,new
6270823381,new
30268654707,new
30615985386,new
30277263399,new
30268850198,new
30264943561,new
30270626434,new
30648945658,new
30268504916,new
30611113189,new
30588831361,new
30269810290,new
30267387657,new
30268496893,new
30266991068,new
30513069011,new
17534296467,new
30265142357,new
30267286633,new
30643992597,new
22526701840,new
30190752960,new
30498273794,new
11522976400,new
30629493028,new
30326061903,new
30627664676,new
30489524149,new
30515915093,new
30610978043,new
30271357643,new
30746350468,new
30271032922,new
30269812970,new
22499315644,new
12298373926,new
30666012724,new
22453188668,new
30043098098,new
30713482770,new
30610767628,new
30377706671,new
30272648104,new
30382383293,new
17271263149,new
30620553424,new
30627960022,new
30266236297,new
30271215540,new
30612039891,new
30718739086,new
30266447866,new
30266601564,new
30271365679,new
30326968028,new
30271295715,new
30278150154,new
16600762180,new
30641790277,new
30327379137,new
30277842542,new
30453139612,new
30611201867,new
30687704182,new
30691233170,new
30468644719,new
30270688045,new
30594940190,new
10816408599,new
30265367470,new
30662454240,new
30267161360,new
30629532301,new
30268494875,new
30610908880,new
30600549934,new
4838701192,new
30265911223,new
30561753915,new
30716272135,new
30455653013,new
30271062061,new
30712502629,new
30267986250,new
30267169950,new
30267500003,new
30268499448,new
30266989839,new
22656981351,new
30662356042,new
30565567665,new
30267187692,new
30611260579,new
30718696982,new
21812039805,new
30642147617,new
30272244506,new
30270245696,new
30266444843,new
22923707208,new
30265656203,new
30642173924,new
30700014200,new
30265143294,new
30268500373,new
16116364089,new
30326214340,new
30124097866,new
30044252798,new
30274588062,new
30278632308,new
30055807543,new
30266990132,new
30271425965,new
30611419721,new
30269257640,new
30493667047,new
30610783354,new
30270806563,new
30610922128,new
30604463548,new
30272458662,new
30270406462,new
30565221961,new
30270295652,new
30611097270,new
18273882488,new
22381426474,new
30266344852,new
30267830939,new
30631020748,new
30272697332,new
30464150279,new
30630653927,new
30268187009,new
21365022477,new
30624717948,new
30266094853,new
30272639028,new
30607480937,new
30266634363,new
30266563932,new
30272419074,new
11793082184,new
30543622373,new
30669919947,new
30268653674,new
30642161345,new
30266262734,new
30602095675,new
30276975042,new
30271419605,new
30271454924,new
30631484783,new
30627633543,new
30288801102,new
22649310392,new
30266335109,new
11792801576,new
30568641569,new
30171639844,new
30248723978,new
30716487238,new
30271227565,new
30615044858,new
18290295496,new
30327671115,new
30614281254,new
30271213685,new
30266445721,new
30627673010,new
30268656682,new
30267350475,new
30628749058,new
11801079367,new
30464044994,new
30265318147,new
30271170451,new
30699839258,new
30745961859,new
30272818486,new
30271225476,new
30588923070,new
20474251870,new
30643983961,new
30642001570,new
30268478601,new
30631341979,new
30630948084,new
30720747895,new
30321388955,new
30326074483,new
30265365713,new
30278289184,new
30265826071,new
30326852537,new
22448912432,new
30270405634,new
30271293766,new
16601886064,new
30269437517,new
30269468705,new
30669095261,new
30271899567,new
30369260080,new
16330951430,new
30269880444,new
30464052558,new
30266355411,new
30643963951,new
30678972330,new
16330952484,new
30431017585,new
30266451917,new
30271667038,new
30670470213,new
11800510220,new
30637739138,new
30690919507,new
30271366392,new
22910124862,new
30621570932,new
30268027326,new
30627619874,new
30266988290,new
30696231559,new
30264773885,new
21556657971,new
30266973857,new
30696624669,new
30627260543,new
30272644238,new
30611485319,new
30271267524,new
30272609112,new
30623364097,new
30326203994,new
30748210393,new
30326422845,new
30642333568,new
30267389592,new
30269807595,new
30692707833,new
10523272031,new
30267877102,new
30268496851,new
30270365187,new
30582431828,new
16600508056,new
30555071577,new
30693699549,new
30604514000,new
30266985115,new
30611474137,new
30264898783,new
30265333369,new
19007299703,new
30171875029,new
30270250286,new
30267528421,new
