book,binding
30713005056,63
30737552204,4
30610783354,0
30453701206,0
30270806563,6
30258951613,5
30739129531,4
30699409434,0
22665761601,2
30664638427,5
30736974615,3
30610922128,0
5560785440,63
30723626049,63
30720537423,0
30577537892,63
22675915100,63
30181726265,0
30697450524,0
696365455,2
12526351453,30
22926182457,3
30724520017,0
30712343029,0
30310719764,63
30081640970,4
30709990969,5
30720971114,5
30594899173,0
30137476835,0
30604463548,4
30272458662,6
30137573978,4
30270406462,6
92560776,5
30706378012,63
30424753840,5
13751853373,63
30443640964,11
30741066609,0
277299648,5
30733395697,4
30699085023,5
30726810307,0
22753799362,5
30697744611,0
30571003898,63
30137481193,0
30697328530,63
30671262975,0
30523638638,4
30699896444,4
30137536837,4
4285032067,5
30620472390,2
21294878685,5
30048572270,4
30565221961,4
30719851108,0
21631812821,4
30183785718,63
132132764,5
7362986145,3
9010064787,0
30522905011,4
30270295652,6
30611097270,0
30577764875,0
30711868360,5
30137479610,0
18273882488,6
30733417970,4
30227230416,0
30725943235,4
30617449012,5
30599860174,5
22381426474,4
30617396945,0
6004087170,4
30599008153,63
22786155461,22
30405667259,10
30733441100,4
30663208990,4
30687626585,5
30724721961,120
30095538849,3
30698867985,0
30382790985,0
30699597247,5
30645104151,0
30605085409,63
6774827912,4
30266344852,6
30137493407,0
30665004257,5
4267747620,4
30171424437,0
30697554020,5
30745083947,5
30748166771,4
30739298107,4
30737399015,4
30740761306,63
30738436426,4
30079519266,5
30267830939,6
30465702193,63
30742585751,63
30413755314,0
30253520138,0
30501514990,5
30228913112,0
5894949644,15
30523197943,0
30137494439,0
30028661133,0
80167542,3
30433027866,5
30738715568,4
30631020748,0
1945207223,2
30330422187,3
30426939490,3
30702949195,5
30663902538,4
30272697332,6
30520217797,0
30332992485,0
30713902205,63
30694779310,0
30737441708,4
30644603335,63
30605077548,63
30605001868,63
22420037360,20
30464150279,4
30443030963,5
30324413764,4
840743258,3
30745475192,5
30192129948,184
30234663969,0
1175966145,63
22922592149,0
17686962698,0
30739854499,4
30242891976,0
22410526772,11
1535140018,184
30711389365,63
30137495379,0
30642037697,63
30723905591,63
30448833700,63
30630653927,0
30621792216,122
30699201174,0
30357074349,63
30648277848,0
30337393588,3
22867085281,22
22903511486,3
14813853276,0
30268187009,6
30697802520,5
9315770647,63
30739426438,4
30315253645,63
30718334296,5
30739015619,4
22608632990,120
30732374392,4
30725138665,5
30133462303,5
30692788931,5
30146246093,5
30631647594,0
10063965944,0
30354962551,0
22665761591,2
83553429,2
21365022477,6
30698751346,0
30082066503,3
984123357,63
30698093801,0
30697548961,0
22675915127,63
30661430307,0
17890869065,0
30089056152,3
30711925067,0
12831397379,2
30698722525,0
30457824757,3
22382202062,5
22841507907,11
30584458459,0
65673800,5
30726580255,5
17371948547,4
30738444400,4
30713249176,3
30099318421,4
30582851686,4
30628301815,4
853284712,0
30699543518,0
22701889737,63
10652834828,0
30137583215,0
30745362638,0
11868532365,3
30293395022,63
30649599040,0
1264738702,5
19127591848,4
30732878860,4
30748473334,0
30561388582,5
30656807540,0
30137468883,0
30699618857,63
18383511073,5
30614259462,4
20637373744,3
21096681031,5
5496144692,63
30624717948,4
30209627048,0
30137571170,4
30429251015,0
22841327992,63
30403758442,0
30709514558,5
30713802923,0
9485330598,3
30431202174,63
30428884279,63
30241829940,0
30728068624,5
30577486697,5
22894718504,3
30266094853,6
30035584006,71
21597656081,3
20652986678,3
30747319481,0
30724605889,0
30704848506,0
30699462877,0
30698834339,63
30351804504,3
30652209861,63
30272639028,6
30137483081,0
30388206476,4
30137476039,0
30699620626,63
30711791799,4
30282661504,117
30585273136,63
30361159085,5
4818056153,24
30740503766,63
30474612932,5
30697311398,5
30738898100,4
30563023177,63
30584482107,5
22871220062,0
30709086311,11
30657334867,0
30688560200,4
30740326791,4
30364456258,5
30605745683,5
30625413238,5
30109875444,3
30697809792,0
4914325028,22
17543362116,71
22916847459,63
30726129219,5
21733239985,3
30238717923,0
30574047917,63
30037285206,4
30137493507,0
30698080718,0
30607480937,4
30604760915,63
30527135384,0
30137573307,4
30382586132,4
14081124502,5
10107167383,5
30263143648,0
13242174940,4
30744721844,0
8326462693,4
22650687536,4
30711992531,63
30717356365,5
30531169630,4
30455492027,5
609539036,15
30723905590,63
216354280,5
30414561354,4
863170238,0
30745601265,0
30738397785,4
30310722935,63
30280143226,4
6774816300,4
6021822031,5
11380859023,7
1296020777,5
30520573753,5
30150690738,3
30697585622,5
30743808779,0
30266634363,6
30743861864,4
30575342582,0
30734749119,5
30266563932,6
30694830193,0
603144474,5
30745840289,124
30737223581,4
22683265683,5
30606959668,0
30727927074,5
30137593920,0
30740070714,4
30137454737,4
21434999311,5
8178753643,63
18539950882,11
30745138508,4
1102094449,20
32484945,3
7388438240,4
8230497388,63
308245316,63
30704988561,63
9530844869,63
30605083185,63
9180305971,2
30739229028,4
22299441836,4
19451559664,63
30601404684,63
14782010790,5
30050460043,11
30575300611,0
30697319843,0
22427892967,0
30272419074,6
30509572612,3
30137476833,0
30081982421,5
13367849320,5
30325397508,5
30048732560,3
30737280785,4
30744109237,0
22583979507,4
30697500211,63
30580442842,0
30732178601,3
30551324245,63
10824574563,63
30748857987,0
932020316,63
30335880043,0
22661134609,5
7063833246,5
30053400255,4
30137479603,0
30440961203,0
30531969395,5
30602338658,0
11793082184,0
30622722220,0
30599798708,5
22907946926,4
30543622373,4
30732781576,63
30669919947,0
30697389889,0
22596007898,4
30739232782,4
30625231319,5
30583466085,5
30331176058,117
9145641227,11
30649592179,0
30398738547,92
30717102651,0
3367383210,3
30740202741,4
30699587440,5
30615939755,0
30463230525,0
30763239745,63
30035343747,63
30529973041,5
30739477145,4
19356971628,4
30327935031,0
188965348,0
30137468216,4
22844641099,5
15367051897,5
30376347976,0
30607132307,5
30699108098,0
30731157390,0
30734776683,0
821601486,15
30551320876,63
30611940114,0
30099232337,0
30575303761,0
20520790080,4
30717075908,63
30739213227,4
30663390556,10
22827672570,5
66711815,5
1958318850,2
30739230330,4
850832649,114
30268653674,6
8150199,3
30738695315,4
30705294302,63
30642161345,4
30533416902,11
30285738150,179
30739622432,4
30137591101,4
30740077222,4
30663069719,5
30728232982,3
30602361206,0
30282660639,117
13987953261,11
30582624689,0
17004357111,3
15439783890,11
30556291864,0
30720878133,4
30538798936,0
30697437841,10
1189239795,5
30546612060,5
30620977627,0
30330352841,0
30139066173,0
30728026187,0
30665747424,63
622346719,2
1102141209,2
30266262734,6
30710748628,0
30661510496,63
30615892611,3
30324807373,4
30669949404,63
30687808805,3
30602095675,4
22479709077,63
30555760733,18
30601406614,63
30450475553,20
30746370025,4
15359630686,4
30437925839,3
30380164628,5
1021583698,63
30551324259,63
15774458757,5
5629019185,127
30280711984,184
30606310947,0
30739634369,4
30517631526,0
22599942596,5
847860331,3
30137476938,0
30728383062,63
30697718155,63
19497674676,4
30445339512,0
5710512365,4
60871419,4
3876264612,63
30040431486,3
22922173703,0
30727552377,0
30406206530,5
30137497189,0
30209629953,0
30697621355,0
30740142994,4
780275740,4
30692283046,63
30625160902,3
30697527231,0
30516883197,0
30276975042,4
30738546646,4
30649672965,3
30725875689,63
30101647311,3
30293289548,0
30738745125,4
30001040080,2
30728388487,0
30533406866,11
30259761888,3
30602337846,30
8230497389,63
30668294381,63
30315256438,63
30652436573,4
30271419605,6
17662494296,15
30134711326,63
22585196763,2
30553643926,0
30699357245,5
30723974190,5
8137885819,3
30640453766,0
22887199046,63
30218703451,5
30740054286,4
30546928909,5
30449756429,0
30425813624,0
12315963316,5
30734077625,0
30262009062,0
30738694398,4
30698960886,0
871522224,11
30271454924,6
30275819939,4
20653272603,3
1101879174,11
30029267819,0
30724003777,0
22676102550,5
1738430087,5
30699259662,63
30467337868,5
30727590328,0
30750405239,0
121220168,15
22754651656,5
62351857,5
30641516128,5
30697452011,5
21322375628,4
30741577088,0
248100776,2
30631484783,0
30732525901,5
30731346304,0
22420041368,20
15638297746,3
30733248427,4
30695691930,63
30566301131,63
30627633543,30
30698761556,5
30288801102,4
30503309448,63
30613900450,15
30399128298,0
30712145369,4
22649310392,0
30306567788,5
30699595561,0
30522250407,4
997539071,63
30137484015,0
30394824875,4
30233264917,4
30282944830,4
30505389765,5
22383660175,3
30741484263,4
937523538,63
30266335109,6
30752187460,4
30739813657,4
22540672906,3
11792801576,63
30527156442,5
11456485306,5
1006965354,11
9180305969,2
5482095359,63
8716371456,2
30395050949,3
30210706854,5
19080035637,11
30699410476,0
5161354242,4
30568641569,4
30750077050,4
1371720116,11
30084423156,4
22074725155,4
30585769400,4
30739494507,4
30717290443,0
30287591957,92
30171639844,0
30739681659,4
30738992525,4
22409081186,5
30697844668,5
30750074199,0
30351970942,3
14774647323,5
30699194382,0
22586126293,5
30685686258,4
30685433786,0
22426199166,4
22605110741,5
12996200610,5
30599395639,0
30711354832,0
30722929785,5
30728440570,0
30641299976,63
30450068460,5
30723603334,5
973902063,15
30739113360,4
18259794610,5
30132483544,5
30704988270,0
22780996439,3
30734390096,5
30499170196,5
22382796676,92
30463434090,71
30738167214,4
14183164195,3
30125422594,4
30694829391,63
30739109187,4
30697359411,0
30507078233,0
22592723854,63
22505276004,0
30402806157,5
878378547,0
30648086917,0
22787667822,3
30551326310,63
30699201126,0
3576522085,18
30667600584,0
30550577736,4
7844300686,3
30137479593,0
30414086551,63
30557185645,5
30740267258,4
30125421710,4
30137545935,4
30514013256,5
30515024334,4
22504943970,4
30261630007,0
30741044347,5
30705275472,0
14880271591,0
22734095018,5
30699123883,5
1076729864,5
30699541246,5
30536943832,63
30431433392,63
30530191975,63
18700775720,63
30137479611,5
30694782191,0
30248723978,63
30750374347,0
30709578245,5
30699930688,4
30604875658,63
22593275020,129
20653272604,3
30315096965,63
30716487238,4
30695042267,5
30738249053,4
16428300971,8
30617460111,63
30741080006,63
30738870320,4
1038427768,3
30636272787,2
30496231265,5
30737660354,4
5629020004,33
30264461197,11
30271227565,6
30385080650,4
6621191428,92
30698084739,63
30443452373,0
11685944861,5
6582538387,130
22619067596,5
30665137644,63
22779262465,5
30725020633,0
30326127014,4
30697823796,5
30125421709,4
1229827197,5
30137476849,0
30604561082,63
30698756688,0
30353333565,5
30640447825,0
30612140279,63
30740513230,63
30137467005,0
30751201324,0
30035584066,5
30615044858,4
19989438783,4
184291816,5
30737082499,4
30082088249,4
30512011230,0
30577440155,10
22890405147,3
30345423636,0
30628413895,0
30251219987,0
30733514135,4
30738420132,4
30566934967,63
30606967278,63
30242286135,63
18290295496,6
30616592114,0
30711598174,0
30573991249,0
30384225041,0
30327671115,4
30081848759,3
30717294558,0
30278154367,5
30223786215,5
30704447959,0
30740583643,4
30137476844,0
30744771933,0
30614281254,4
30271213685,6
30217108541,11
599227931,4
22378278326,5
30732992040,4
30266445721,6
30487669277,0
1014397067,5
30471646351,4
30585199160,63
13230271,3
30738533204,4
1242412807,15
297204242,63
30660759304,0
30384224098,0
30537467051,5
30699652384,63
18809808484,5
30686801335,0
12868601020,5
30698959580,0
155975488,5
900553372,5
30654299575,4
30551329047,63
30699040218,5
30405426965,5
30137499061,0
30601263409,5
30697439187,63
30652644484,63
30720803300,4
30601420995,0
30387776855,0
30699454983,5
30695825787,0
30645091788,0
30702960968,5
30692453401,63
16513127598,4
224408800,15
30544074077,18
30525811959,0
2408526594,4
30137549011,4
30137506404,4
30627673010,30
30628349406,4
14359555312,5
17816064813,5
22408996562,63
30697066666,0
313984490,5
30738437101,4
30740792487,4
30724510378,0
30268656682,6
21654972556,11
30733181624,4
30515172818,11
30742306137,0
30704186718,92
30664226852,10
30159779890,5
30759699032,0
30577410149,0
30737437862,4
30744683501,5
30727536146,0
30137503831,4
30658939704,63
30137478749,0
30194177903,3
11120462430,88
30443169127,0
30745837745,5
462217850,63
22540656781,3
30515506972,63
30649667477,3
22467466032,5
30719426193,5
30138212152,0
3473387368,132
30700280176,22
30723876842,5
13242171056,4
30730262018,63
30645102956,0
30523181342,0
30718709669,63
30738813026,4
30315881967,5
22427688532,3
30267350475,6
30699605967,63
30361157378,5
30747536932,0
30101647309,3
30282317253,5
30600154940,5
30528580268,63
30467391650,0
30469287007,63
30567348071,5
30150435265,3
30739361583,4
8178748737,63
22516028825,63
30746365061,4
14312204243,2
22299303368,17
30728447500,0
30697354738,5
30748181082,0
30743778260,4
30666004061,63
30137481196,0
968846416,0
76653804,71
938435905,5
30609294112,5
4701970985,0
30542597414,0
30728448484,5
30109919563,3
30397667780,0
30610006539,5
76738359,5
30637127444,63
30737472391,4
30137456625,4
30473326870,5
30628143641,5
30341786924,0
30716203614,5
30292380025,0
11913960688,4
30231196213,0
30728386000,63
30699598439,5
30733450488,4
30346991183,5
30744292233,5
19197638509,5
30137591781,4
186741430,63
22892819876,63
30577408895,0
30440510499,0
30650046593,63
944760790,5
4305883377,63
30503916334,0
30738616320,4
30602600347,63
22833267653,2
19683298213,15
30618763587,63
30629940840,0
22118940533,8
987184359,2
30628749058,30
30697550923,5
206691317,63
5467442033,63
30643938470,4
30599123998,0
30540572430,5
30453788928,4
30583278193,4
30013027383,5
30713982352,3
1227066368,5
30748881311,134
30509617299,3
30732835336,4
30669701328,0
30692888939,63
30665747103,0
22416900288,5
30623947829,0
30575280044,63
30654620957,82
30612321143,63
30079441512,3
30695988368,2
30607662774,2
30604777215,63
30738683202,4
30519537765,127
16844567718,11
30364548410,5
17030064520,63
30699112642,0
30641990094,0
11801079367,0
30575900337,0
30619156356,5
30618421863,4
821601485,15
30740750333,0
30139874316,0
21626685596,5
22572751187,3
30693169804,5
30567122296,4
30464044994,4
30434758180,0
22409924807,0
22233323379,5
30663015124,5
30335450368,0
30240818161,63
30737517571,4
30734220807,0
30415984184,0
19346640350,0
30732881266,4
22911424826,4
70485757,5
30265318147,6
632782597,63
30437842007,0
30522310911,4
355605560,5
21293166612,5
30636811003,0
1257848789,5
30745791340,0
286507092,0
12341622240,3
30206947937,63
30376666443,0
30107649618,5
30652059442,0
30688729341,4
30644515655,4
30739486955,4
30238566268,3
22819339921,0
30260101541,3
22747517530,5
7118763620,3
30271170451,6
30210712950,0
30699839258,4
30725196554,0
30578483179,5
1276784269,4
30551328083,63
30745961859,4
30727509910,0
30733220230,4
30741668598,0
30272818486,6
30739524423,4
30766341336,0
30271225476,6
30588923070,5
30660191080,11
30740588519,4
30505009574,63
30717093919,0
30745151089,0
21513301016,135
5862694474,5
30737249193,4
30137587647,4
30738527342,4
30737711559,4
22486746003,5
886780125,5
30616002510,0
30420936183,5
30591006617,0
20474251870,0
30366452793,4
30733094287,4
30625409959,63
4435096316,5
30713001361,63
30032725916,0
30620975869,63
30734038016,5
30643983961,4
30625216345,0
30642001570,4
30627537917,0
14782003162,63
30309886416,22
7645231785,63
30643689028,4
22802208605,5
30662763724,0
1025548184,5
30733154782,4
30738677043,4
22408970110,63
30081736355,3
30192949008,0
30738895156,4
30538822629,5
30508518214,5
30707577005,5
22494388257,63
30497480342,63
30134124680,5
30697432714,5
30603690992,63
30605529215,63
30065816806,4
7828942301,3
30268478601,6
5985387028,0
30597078102,5
30648338256,63
30037315893,4
30657123591,4
14121360514,5
30289790077,63
30603726912,63
30764257971,0
30692865488,63
9507693821,136
20653272601,3
30631341979,0
17703341291,5
22556837476,2
30625682738,4
30717550503,0
17355180073,3
1097515163,3
2457405014,2
30372027136,0
30064427843,4
30744972193,5
30163735751,0
30573761878,0
30738629575,4
30406188257,3
30575389636,5
20379152424,4
22773328744,0
30159792771,5
30694387073,5
30728379226,0
30382065490,4
30514118018,5
30043265000,0
858878682,5
30516887543,0
30630948084,0
1945207438,2
30747664661,0
30530870266,63
30361293934,0
30594252513,0
820457780,3
30224262367,15
30137484017,0
30742152107,0
30451807883,0
30357499205,5
30720747895,4
18247217793,11
30551320882,63
30651526806,63
30712825466,0
30321388955,4
30405340930,13
30137495360,5
30368696281,37
30699057703,5
30461979026,4
30452876705,0
30591036412,63
22461130188,2
30658888173,0
22535119701,137
22513526694,5
30699235526,0
4388811546,63
30326074483,4
30128788308,15
12171562711,63
30714484198,4
30265365713,6
30699108340,63
6692559499,5
30715720058,0
30697824549,63
30722939678,5
30402954297,63
22608041528,63
30278289184,4
30551324211,63
30599410969,0
30749482407,0
30695865100,4
20233217495,63
30352810120,5
30133934813,4
18825604082,0
30649570124,0
30688829708,4
30742363173,5
9395166485,63
30607498667,63
12028003060,5
30735257369,63
22761804950,4
30421681209,0
30265826071,6
30738754821,4
30734067783,0
30743790009,5
30697803329,63
14680716712,5
30326852537,4
30073510869,5
30697319841,0
155972280,4
30698993337,0
30738522191,4
30219709580,0
30721565239,0
17707785046,2
30133641348,5
30734760143,0
30697296517,5
30219838249,5
30474692961,0
12196100324,0
30366404359,5
30276721609,5
22448912432,71
403146236,3
11410712384,63
30745011564,5
30270405634,6
30575338643,0
30271293766,6
30733463432,4
30733494170,4
16601886064,6
30223377272,0
30728306277,0
30739474914,4
22639743684,0
30269437517,6
30720530275,5
30014369432,63
30608413942,63
30652640440,63
22448604992,0
21798292420,63
30238555835,3
30494443354,0
20486898531,3
20255302950,3
9740283168,5
8061064809,7
30514123548,0
30697421769,0
30510042299,5
30441893858,3
30515143374,3
2203715682,2
16036418904,5
30697782716,5
8525574810,5
30205326259,4
30630034777,5
30726316424,0
16706186722,0
22516190284,3
30285779974,0
30619586654,11
22878467625,63
30712983920,5
30551325214,63
21566948261,3
30142516001,3
30278725982,0
30137586947,0
30663003748,5
30137481205,0
1060238183,63
9393539242,63
30659068080,0
22847147870,63
30625899439,63
8194773639,5
12923727060,5
30269468705,6
1171065240,3
30699399217,5
30669095261,4
30723785682,4
30734222189,5
30704931019,5
30749479740,5
30697301470,0
30720525497,63
14434026897,3
30577537211,0
30137468886,0
30542286241,5
30601408208,0
30598488302,63
22920888412,5
15060663339,3
30210995510,5
30669037937,0
30013898400,3
22513611367,5
30121749413,63
30563795646,0
30234574715,5
991503799,11
11028134293,5
9742411899,4
4438884572,34
22671598269,4
30347379347,63
30304821442,10
30734517640,0
17490790226,3
30137453808,4
22413512049,5
30669019537,0
30174839475,4
30535223080,11
30650764376,134
910081388,5
22864006453,11
30554310775,3
30685536025,63
58083459,63
30450244278,5
22613158912,0
30271899567,6
30310717618,63
30453910761,0
22916775508,3
30737237090,4
30730813433,4
30740294047,4
30699006677,63
30369260080,4
16954172532,32
794438923,63
1365327675,14
3879464988,22
30425774771,63
20273499113,5
30718318790,0
16330951430,0
30738568719,4
30744645911,5
917611974,15
30665152208,63
30574628703,3
30488094815,63
4425316690,5
30598509554,63
30575428820,0
30137468881,0
30698170056,5
30694497320,63
30739684702,4
30217237486,0
3876264609,63
14013189916,5
30747906642,0
21934867558,5
14891881212,3
30737499583,4
30688696833,4
30154574293,5
30612894444,3
3152437341,63
30580530341,5
30465929159,0
10478141486,5
30715057085,0
30697792106,6
30620231027,63
30269880444,6
30754098029,63
30552346922,0
30372307428,10
30657419882,5
30699300577,0
30275660877,4
30739798281,4
30611605796,63
30664447777,63
30665753460,63
30726248504,63
20233217494,63
11665918957,51
30732142294,0
30645505614,4
30563079100,3
30739072487,4
30616953311,0
22447087340,5
22559208144,7
30464052558,4
30475824363,5
5233089685,15
30748418960,5
22516724558,4
22433261746,184
30600726259,5
30259571811,63
30580455290,5
22513649552,5
30137486673,4
22659676365,2
30300357501,0
30514376217,63
30617430107,3
30137479609,0
30352084871,0
30193549303,4
30737918434,4
8334144665,3
30647530408,5
12923709053,142
30697445567,0
30734525394,0
207138180,5
30266355411,6
22420069314,20
30622851552,5
30546303412,4
11120462407,143
1157180366,3
30575334844,0
30727651738,5
8169459035,63
22009812489,0
30697840299,63
30666043834,63
30327738198,63
30231969957,63
30643963951,4
30503374071,4
30554606994,3
30738122374,4
127092684,5
22513635665,5
22903507325,4
30662965991,0
30604881023,63
30552172936,5
30607331726,0
30325013562,4
30699109965,0
248689686,20
30655382521,0
12743918822,5
9276339390,63
30729655016,5
30678972330,0
30698401814,0
30738967722,4
30365241141,92
12923712092,18
30699146264,0
1865187273,4
30686227122,0
30643491481,0
30285725170,4
30698903948,0
30722599386,63
30421265829,0
30697806652,5
2472136841,5
30665796707,5
22927716875,3
30718703155,0
30693666687,63
30557923377,3
30367354444,5
30718581548,5
14781991503,22
22903500034,4
22581661142,11
30747389802,63
16330952484,0
30431017585,4
30699295648,63
6816452360,5
30663320701,0
30137491660,0
628538837,63
30449172785,63
30666661251,63
30649620222,5
30733020056,4
30616515618,0
30137476848,0
30707305388,0
30668751743,0
30137571288,4
12831399400,5
22897306620,5
30532780135,3
30554093910,4
30436093600,0
15294951886,15
30310716800,63
2660202863,0
30741082009,63
4055674208,5
4576208257,63
22771875218,5
13248389619,3
30043839907,11
30636810106,0
30661429025,63
1014957855,5
30404683875,0
30741504052,0
30456209267,5
30577420232,5
2660201434,5
30023429921,5
30711868359,5
30099315752,4
30518787954,5
30661888362,63
767192230,5
261681624,105
22828617430,63
30647175236,63
30750067864,0
30598526461,63
30697621887,4
30720970419,3
30707438774,4
10075527785,92
64344236,5
14461321723,55
207666135,0
30577415068,63
20748421144,4
30532297387,0
30137537843,4
22643917516,0
30324125511,4
22531817755,4
10768942349,3
30434442316,0
30577543281,5
30163928220,63
30742192012,5
71991916,5
30571938567,0
30394755228,4
30733341388,4
22728922374,63
30697321813,0
30282663519,117
30716428230,63
30581427134,5
30575299748,0
30736161619,63
30692887048,63
30738998074,4
8983162721,3
30604965504,63
30612325358,3
30607498758,0
30739540192,4
30663642375,0
30714211681,63
312224938,5
30577456446,63
30333084090,0
20332862630,4
30735703885,4
30750083954,0
30645694069,0
22520444881,3
30137478755,0
30266451917,6
30020274550,11
30159796426,0
30600447830,0
30620982944,63
14137871338,3
30456217513,63
30699617175,63
30137491653,0
9897672801,5
30751987552,4
2992155380,63
30521910496,4
17707785059,2
30324668932,4
30137476838,0
30740400089,0
1372697973,5
30739144281,4
30643188379,4
30723729410,63
22592682564,5
246952112,0
30510365285,0
22876124787,5
30405740130,63
1156641185,2
30740760373,63
22586406070,0
30606127710,63
1008582606,22
30271667038,6
30303013460,5
30175944487,3
30575382290,5
30697426466,0
30726286082,63
22456631773,5
30699891759,0
30423886375,0
1356103147,5
30738825353,4
10158638821,4
22773759625,4
30699887748,5
30691505035,0
30670470213,4
30426777093,0
30410185005,0
30592240472,0
30699512286,0
381789254,4
30748559067,63
5635585085,5
30704252795,4
8194773638,5
30628379894,5
22420043462,20
21703313152,5
30282665250,117
30109665940,3
11800510220,0
30641209250,5
30689112244,4
10907754002,63
30131041412,5
30747666509,63
30637739138,4
30470222647,4
30737168023,4
30697599138,0
30610641221,5
685643996,3
30690919507,0
22870036428,4
1351487911,5
30731357542,0
30732884905,4
30137482104,0
30252820863,5
22702647721,22
30717246843,0
17296184836,0
30309847485,3
30314274482,3
30716747337,63
19084570100,4
30047163103,63
30023208525,4
30732979370,4
10813637803,3
30605945900,63
30707568156,3
30699177185,63
30741079982,0
30593273096,5
30736375958,4
22886427558,5
6557239966,63
9513249004,0
30747709949,0
30741060961,4
30670316172,0
30747359029,0
22844629752,117
30137490605,0
1077075237,0
30749578141,11
30031282738,0
30492631202,0
30226960614,0
30533415918,11
30575285693,0
30621299787,4
18412354261,3
30714672719,5
30271366392,6
30137587653,0
11563834152,20
30607985045,5
30217219565,5
22475697989,3
30735300806,0
13474878595,5
30516318829,63
1137950842,2
30253522530,5
2025462087,15
30572467743,5
22558506214,4
30149027680,3
30700594766,0
30545359764,63
30719252183,63
30413751772,0
30359724321,5
2216973779,3
30436285752,5
30695689156,63
22823074131,4
30659660432,5
22910124862,3
30738166976,4
30699531833,5
22786632854,5
30428563467,63
21524580039,4
30137576139,4
1775176990,5
4012924271,5
21562987650,5
30320583679,5
30718432571,5
30607244337,5
30525565681,5
20760147399,63
513196408,3
30739969296,4
22395515402,4
30642418362,5
30656983351,5
30551320884,63
21277533941,5
30622249132,63
18700796409,73
30566739944,5
7838748,5
30587573715,4
30330798071,5
30707764171,0
30668243178,0
30709711116,63
30726913258,63
30621570932,4
30268027326,6
30583386652,0
30636323490,5
30717018097,0
1296902590,63
247498168,4
30748989982,63
30627619874,30
30266988290,6
30716488571,0
30037789707,4
381789266,4
30137465771,0
30715443750,63
1993243968,92
3031537824,63
30337394556,3
30548689106,0
293243334,3
30696231559,25
807200498,5
30622733594,63
12873660650,63
16955787908,120
7800429122,20
919045129,63
30577456776,5
6774804602,4
30041425988,3
30264773885,6
30506315705,5
30720724116,5
30335454062,0
2102680072,11
30356171928,63
30603036142,3
30137512660,4
30538066074,4
1244701135,5
30366047650,30
2203113854,5
30357267247,0
2992155377,63
30513932316,5
21556657971,71
30742721713,5
22924518211,4
30746363988,4
830285550,3
30697264159,0
5467437113,63
30211131706,0
30266973857,6
30696624669,25
30739146964,4
30248501083,63
83937837,5
30240180579,4
30668746096,63
30137536839,4
30581651583,63
30699643528,0
30081798997,3
30720949539,0
30453612123,0
30738927227,4
30370142653,63
30280130411,2
30627260543,0
30679121974,0
12026115124,4
30527136211,10
30740408848,0
22585982485,4
30272644238,6
30420393072,3
30577385092,0
1162819276,0
22916672770,10
30745585854,0
30598770187,63
30446940970,0
30732549537,0
30743879592,63
30667094559,63
30001238054,63
30689104392,4
30384756455,3
200669937,3
30575387245,0
30622133064,0
22585982487,4
30718286734,4
30739591894,4
30747382688,0
30738583404,4
30611485319,0
30611910022,5
17004357283,3
30271267524,6
30275790291,4
847181158,3
12529526237,145
30745933812,4
30617651635,5
22414300514,63
30728388687,63
30401251757,63
30739965439,4
30645097432,0
30722000377,5
30686152413,63
30415021138,92
30278807360,5
30351242890,5
30739713080,4
3004369455,36
1368486363,0
30699575694,0
30272609112,6
30264144714,0
30162461377,0
30605953024,63
30137565196,4
30687845586,0
510434364,5
30085240163,0
30699453163,44
30749479282,63
30525566479,0
30455989355,5
30733317399,4
30252610336,0
30740320464,4
12719851029,2
30623364097,4
30620982059,63
1101343315,0
30644602090,0
30588270139,0
30712199102,0
29942480,5
30003747787,0
30715049953,63
22786801356,22
17431310125,22
19300714384,4
30326203994,4
22420068815,20
30748210393,5
30695786562,0
30463167960,0
30723181985,71
30577432475,63
30741570673,0
901968340,11
30578330576,3
30592350346,5
15970996181,55
30326422845,4
30758230051,3
30282665590,63
22531841499,3
22474902401,4
30622895217,0
30711997272,63
1229538135,5
30408296289,5
30642333568,4
30470512836,0
30662963839,5
30734668339,0
30267389592,6
30713106700,5
30661512364,63
30463966161,5
30269807595,6
1237422408,36
30575444518,5
30313260239,63
1936768266,0
21480234272,4
30694779430,0
30352890913,3
30089547168,4
30580449154,0
30556130222,0
30457471140,7
15856673068,5
30400570054,0
30322662028,4
30604161865,63
30619092788,63
5192727387,3
12163949945,3
30692707833,32
30697724854,0
30671314351,5
30470504002,0
30666229090,5
30637127442,63
22774275920,0
22572947775,4
30575897265,0
30504389209,0
30642690008,4
30733865023,63
545240461,5
30424357933,0
14721236045,4
10523272031,22
30738829349,4
30748211175,5
13489101832,4
30267877102,6
6034491857,102
30645520064,0
7500406646,0
30035342832,63
22920739697,4
30669248177,4
30268496851,6
22675993140,63
30740166461,4
30282666007,117
30137480261,0
12917532164,63
30697467517,0
22531841506,3
9337632364,3
30591031987,63
30744404124,5
30739786185,4
30372449126,3
30628415495,0
30725458755,5
30247857469,5
30692371423,5
30553576333,4
30738529687,4
18357010925,5
30724017576,63
30006814873,184
984123363,63
20590280206,2
30110366898,3
30699078656,63
30737576521,4
30137483097,0
20001365982,3
5484830779,63
30121237855,5
30660334946,0
11315323276,0
30699606015,63
30275662385,4
30270365187,6
30699621028,0
30497048852,2
30053814825,3
30315259209,63
30611812816,0
11327648349,148
22779770494,4
30709733266,4
30634357089,0
30731347775,63
30573996148,0
30694831281,0
30745634524,63
765765851,4
15384015456,5
