book,condition,price,JacketCondition,Book_Info_ID
30631180641,new,$16.82 ,,6501
30744348359,good,$8.50 ,good,6502
30616481492,,$35.00 ,,6503
30526590236,good,$26.00 ,good,6504
30586058691,good,$5.08 ,,6505
30428642389,,$6.50 ,,6506
619688794,good,$5.54 ,,6507
30739858827,good,$4.00 ,,6508
30739748731,good,$4.00 ,,6509
30739297260,good,$4.00 ,,6510
30742129215,good,$5.33 ,,6511
30647738240,good,$6.57 ,,6512
30746863131,good,$4.70 ,,6513
22427974563,,$10.86 ,,6514
259427130,very good,$6.00 ,,6515
30354833649,very good,$25.00 ,,6516
30505778255,good,$4.19 ,,6517
30619589297,,$3.25 ,,6518
30601411809,good,,,6519
30738242830,good,$5.82 ,,6520
30621181506,,$6.01 ,,6521
30137484919,,$7.00 ,,6522
30267626863,new,$31.87 ,,6523
30551329925,good,$3.50 ,,6524
30336816114,good,$3.98 ,,6525
30744101299,good,$4.19 ,,6526
8186553039,very good,$1.00 ,,6527
18808047026,,$25.00 ,,6528
30741499731,fair,$5.99 ,,6529
30137482103,,$8.00 ,,6530
30489049968,good,$4.00 ,,6531
30206946760,,$3.51 ,,6532
30336560867,good,$15.00 ,,6533
30137484012,,$5.00 ,,6534
30315259207,good,$2.99 ,,6535
30696005079,good,$6.30 ,,6536
22882317304,new,$6.49 ,,6537
724618007,,$14.00 ,,6538
30692035694,good,$3.50 ,,6539
30656359668,very good,$5.77 ,,6540
30062567193,,$15.00 ,,6541
30686546984,,$14.52 ,,6542
12791164471,,$15.00 ,,6543
30272461260,new,$44.52 ,,6544
30577383565,good,$4.46 ,,6545
30706813660,very good,$12.00 ,,6546
22911929151,fair,$12.48 ,,6547
30137480257,,$7.00 ,,6548
30455988405,fair,$6.98 ,,6549
30427588018,very good,$4.27 ,,6550
30606265973,good,$2.99 ,,6551
30611848959,new,$6.43 ,,6552
30172302772,,$2.50 ,,6553
30518827784,good,$10.99 ,,6554
30727992359,new,$32.61 ,,6555
30738881083,very good,$4.00 ,,6556
30580459480,very good,$4.43 ,,6557
30692995390,good,$7.18 ,,6558
30509336632,very good,$3.98 ,,6559
30282661769,,$4.00 ,,6560
30697808233,good,$7.58 ,,6561
30738591295,good,$4.00 ,,6562
30149748215,,$9.64 ,,6563
30660094909,good,$7.48 ,,6564
30734929883,good,$5.64 ,,6565
30253121372,fair,$6.98 ,,6566
18670593497,good,$30.00 ,very good,6567
30623261225,very good,$3.61 ,,6568
30551327216,good,$2.99 ,,6569
30661976960,fair,$5.99 ,,6570
902321458,good,$25.00 ,,6571
984502876,,$4.00 ,,6572
22618054214,good,$7.00 ,,6573
30747480451,good,,,6574
30697357757,good,$3.80 ,,6575
30384720522,new,$16.16 ,,6576
30622853167,,$25.00 ,,6577
13249478451,good,$7.00 ,,6578
30265475406,new,$59.84 ,,6579
30281324589,very good,$10.00 ,fair,6580
30604957867,good,$2.99 ,,6581
30568022617,good,,,6582
3879449256,,$10.00 ,,6583
30698749252,very good,$3.50 ,very good,6584
30605180080,good,$3.00 ,,6585
30275932043,good,$2.71 ,,6586
30722955381,good,$4.17 ,,6587
30665880149,good,$4.25 ,,6588
30605985924,good,$2.79 ,,6589
12298373925,new,$7.95 ,,6590
30266737396,new,$44.95 ,,6591
71954541,,$14.00 ,,6592
1236210195,fair,$10.00 ,,6593
30725198804,very good,$3.98 ,,6594
30648093953,good,$6.12 ,,6595
30135802086,very good,$5.33 ,,6596
22849166916,,$10.00 ,,6597
30665740719,very good,$8.19 ,,6598
2154647721,very good,$30.47 ,,6599
30689108161,very good,$3.95 ,,6600
3547448912,good,$15.00 ,,6601
30734757909,good,$2.59 ,,6602
20433011563,,$12.10 ,,6603
30573850321,good,$8.31 ,,6604
30049170918,good,$7.72 ,,6605
30628475989,very good,,,6606
817963113,,$7.71 ,,6607
30693367406,good,$3.75 ,,6608
30744935566,very good,$4.70 ,,6609
14312204249,,$9.95 ,,6610
30606164086,good,$3.00 ,,6611
1156131012,,$1.00 ,,6612
30379673975,,$6.00 ,,6613
11221316657,new,$10.72 ,,6614
30667361012,,$5.44 ,,6615
14262942574,good,$10.00 ,,6616
30279209998,very good,$8.00 ,,6617
30137543972,,$40.00 ,,6618
30699499073,good,$5.09 ,,6619
20732397376,,$15.00 ,,6620
30046191457,good,$3.09 ,,6621
30474560305,fair,$6.97 ,,6622
30733143808,good,$5.41 ,,6623
30656992403,good,$5.99 ,,6624
5467327675,good,$5.00 ,,6625
8148501479,very good,$10.95 ,very good,6626
12453336010,,$3.50 ,,6627
30294282982,fair,,,6628
30726544255,good,,,6629
30735256560,good,$8.00 ,,6630
12569960633,good,$12.00 ,very good,6631
30575348521,good,$5.78 ,,6632
22398882985,,$19.95 ,,6633
30410507496,,$4.50 ,,6634
13686906972,good,$8.00 ,,6635
30265368419,new,$45.26 ,,6636
30748859563,very good,$3.61 ,,6637
30698916980,very good,$5.92 ,,6638
30697821642,very good,$3.98 ,,6639
30583390236,good,$4.14 ,,6640
30693610099,,$4.89 ,,6641
30696559683,very good,$4.99 ,,6642
30451862145,very good,$7.74 ,,6643
30737576537,very good,$4.00 ,,6644
30564354676,good,$5.11 ,,6645
893249769,good,$20.00 ,,6646
30601279714,good,$3.48 ,,6647
898001305,,$10.00 ,,6648
1014249481,,$24.38 ,,6649
30669021289,good,$1.45 ,,6650
30551320875,,$2.99 ,,6651
8886920656,,$9.00 ,,6652
850316676,very good,$29.00 ,very good,6653
30574222692,,$15.18 ,,6654
30611112157,new,$25.15 ,,6655
30137479612,,$8.00 ,,6656
30604897613,good,$2.99 ,,6657
30137532687,,$34.00 ,,6658
30715058953,very good,$3.61 ,,6659
30662352921,new,$15.49 ,,6660
30739864692,good,$4.00 ,,6661
6774816150,,$3.34 ,,6662
815969151,,$20.00 ,,6663
30530747641,good,$2.00 ,,6664
2212389845,good,$1.00 ,good,6665
30137481208,,$7.00 ,,6666
30462406692,very good,$3.51 ,,6667
22585982488,new,$20.00 ,new,6668
30702933653,good,$5.99 ,,6669
30451406786,,,,6670
17371950922,,$3.92 ,,6671
30241864143,,$3.00 ,,6672
30692945952,,$30.00 ,,6673
30472024737,very good,$30.00 ,,6674
22844622472,,$2.00 ,,6675
30733249146,good,$4.55 ,,6676
30738852476,good,$5.97 ,,6677
30699170978,very good,$3.98 ,,6678
30689742198,good,$1.50 ,,6679
30740517085,,$2.00 ,,6680
20591372091,,$16.25 ,,6681
30099036480,,$154.46 ,,6682
30519375985,good,,,6683
30137479616,,$8.00 ,,6684
12923717633,very good,$15.00 ,,6685
17309479142,good,$2.65 ,,6686
30105296320,,$15.00 ,,6687
30733508683,good,$4.85 ,,6688
30617516101,good,$8.09 ,,6689
16428300969,good,$4.50 ,,6690
30345939527,,$17.50 ,,6691
13942629986,,$10.00 ,,6692
30733520949,good,$4.00 ,,6693
30748874281,good,$3.98 ,,6694
30301426630,,$6.41 ,,6695
8287033198,very good,$5.00 ,,6696
30424869769,good,$4.70 ,,6697
30217834094,very good,$5.48 ,,6698
30137467649,,$10.00 ,,6699
30607995255,very good,$4.97 ,,6700
30589391661,good,$4.60 ,,6701
30455541753,,$6.00 ,,6702
186741428,good,$2.67 ,,6703
30749501423,good,$3.98 ,,6704
22737143628,,$8.00 ,,6705
30335453204,,$3.75 ,,6706
19199525647,,$10.00 ,,6707
30704998278,very good,$3.61 ,,6708
429337182,,$1.00 ,,6709
30268911142,new,$36.63 ,,6710
30749710041,good,$3.95 ,,6711
30575227451,very good,$6.87 ,,6712
30551327230,good,$2.99 ,,6713
18700775715,good,$5.95 ,,6714
30739713939,good,$4.00 ,,6715
30697270008,good,$5.39 ,,6716
15855587719,very good,$96.54 ,,6717
30137573024,,$23.00 ,,6718
30536830771,new,$5.99 ,,6719
30667374409,very good,$4.19 ,,6720
30668244273,very good,$3.94 ,,6721
30662094145,very good,$5.14 ,,6722
30343892169,very good,$3.69 ,,6723
8155792177,good,$6.00 ,,6724
587410150,good,$4.50 ,,6725
30276440488,new,$15.10 ,,6726
30712475202,very good,$3.80 ,,6727
1256206301,very good,$4.00 ,,6728
30137511905,,$12.00 ,,6729
30734884357,good,$15.94 ,,6730
30699408145,very good,$3.51 ,,6731
10242780695,very good,$9.95 ,very good,6732
30697616901,good,$3.84 ,,6733
1026868295,,$22.00 ,,6734
12009737882,very good,$216.39 ,,6735
30604964020,good,,,6736
30749367201,fair,$2.24 ,,6737
30282662778,,$3.00 ,,6738
882267978,very good,$8.95 ,,6739
30703590280,very good,$12.99 ,,6740
5852671442,,$18.10 ,,6741
30630059468,good,$8.09 ,,6742
30559387003,good,$5.50 ,,6743
30325048197,new,$4.20 ,,6744
30059295880,,$27.50 ,,6745
30658535885,new,$44.65 ,,6746
30162458788,good,$3.51 ,,6747
30270335382,new,$25.32 ,,6748
30740175031,good,$5.70 ,,6749
30720962990,good,$2.50 ,,6750
30137540346,,$40.00 ,,6751
203139294,,$15.93 ,,6752
30720937001,very good,$29.95 ,,6753
30601018949,good,$3.89 ,,6754
30739315285,good,$4.00 ,,6755
30686154991,good,$3.00 ,,6756
30699949331,good,,,6757
13489136959,,$6.03 ,,6758
30698281723,fair,$13.53 ,,6759
30606451788,good,$2.49 ,,6760
30630593604,new,$9.77 ,,6761
30137544968,,$40.00 ,,6762
30573265015,good,$2.48 ,,6763
30662211120,,$2.00 ,,6764
30531024850,good,$5.43 ,,6765
9314360862,good,$15.93 ,,6766
30636313044,good,$4.19 ,,6767
22572119338,new,$23.39 ,,6768
30366545047,new,$10.28 ,,6769
8995431339,good,$20.00 ,good,6770
30660114636,very good,$4.69 ,,6771
30443089867,very good,$5.99 ,,6772
30573995131,fair,$9.00 ,,6773
30740734646,,$3.00 ,,6774
20223584430,good,$4.50 ,,6775
20837193306,,$20.00 ,,6776
30697973821,very good,$3.51 ,,6777
161605164,,$126.25 ,,6778
30596133408,fair,$9.07 ,,6779
20469058220,good,$12.50 ,,6780
18495574260,fair,$6.99 ,,6781
30744760812,good,$3.01 ,,6782
104990066,,$3.00 ,,6783
30594229749,,$5.00 ,,6784
30280312483,new,$15.31 ,,6785
30714896387,good,$4.19 ,,6786
30553534052,good,$6.97 ,,6787
30060666804,good,$950.00 ,,6788
30456077203,very good,$8.00 ,,6789
10405085600,very good,$12.00 ,,6790
30699541561,very good,$4.77 ,,6791
22505001773,very good,$4.48 ,,6792
30698968816,good,$3.61 ,,6793
30699070883,good,$6.10 ,,6794
30631912197,good,$4.24 ,,6795
30580446203,good,$5.41 ,,6796
30266692875,new,$39.00 ,,6797
263925654,good,$11.50 ,,6798
30019226980,,$2.00 ,,6799
30575415228,good,$3.94 ,,6800
30712646041,very good,$6.00 ,,6801
30218864649,very good,$3.51 ,,6802
30577528316,good,$4.19 ,,6803
30028168193,good,$6.49 ,,6804
1314771786,good,$1.85 ,,6805
30741940449,fair,$8.98 ,,6806
30737360821,good,$4.00 ,,6807
30642733342,new,$8.89 ,,6808
30457658350,good,$5.99 ,,6809
30738928616,good,$5.04 ,,6810
13200110455,fair,$8.00 ,fair,6811
30616011517,good,$6.98 ,,6812
30699211260,very good,$4.27 ,,6813
12154872863,good,$4.99 ,,6814
6538546034,fair,$12.00 ,,6815
30699373939,very good,$3.98 ,,6816
30081565367,good,$6.15 ,,6817
30577552780,good,$3.98 ,,6818
30205455479,,$10.00 ,,6819
273259618,very good,$3.00 ,,6820
30733890367,fair,$6.47 ,,6821
30605088460,good,$2.99 ,,6822
30131091148,very good,$14.00 ,,6823
295444012,good,$20.00 ,good,6824
30726244245,good,$5.51 ,,6825
30375547013,,$8.22 ,,6826
30698204983,very good,$5.99 ,,6827
30582647254,good,$5.99 ,,6828
18455449,,$10.00 ,,6829
30765829938,good,$4.84 ,,6830
30605395166,very good,$3.98 ,,6831
30592933134,new,$36.49 ,,6832
30420808807,very good,$4.00 ,,6833
22665761589,,$8.75 ,,6834
30592015215,new,$11.09 ,,6835
30738963168,good,$4.70 ,,6836
20338166091,good,$3.93 ,,6837
30373362461,good,$6.55 ,,6838
30699170986,very good,$6.69 ,,6839
30406064182,good,$5.46 ,,6840
30510211660,very good,$35.00 ,,6841
30733039263,good,$4.99 ,,6842
30635444094,good,$5.27 ,,6843
16116359654,new,$9.73 ,,6844
30419398771,very good,$14.98 ,,6845
30591661420,good,$5.60 ,,6846
30310721090,good,$3.50 ,,6847
30603045542,,$1.99 ,,6848
19053423360,new,$25.00 ,,6849
30192012755,good,$9.31 ,,6850
30699448725,good,$3.51 ,,6851
30700120979,good,$9.42 ,,6852
30451803785,very good,,,6853
30630119614,,$1.00 ,,6854
30723046083,very good,$2.26 ,,6855
30621831972,good,$10.00 ,,6856
25402700,,$14.00 ,,6857
30697439186,very good,$3.96 ,,6858
30742712670,very good,$3.65 ,,6859
22903499270,,$2.42 ,,6860
30666518042,very good,$3.60 ,,6861
30695593097,good,$6.62 ,,6862
30006215342,fair,,,6863
30411713552,,$5.00 ,,6864
10042376521,good,$3.50 ,,6865
30655526439,new,$17.51 ,,6866
30615147334,good,$4.57 ,,6867
1418092990,,$17.50 ,,6868
30164865635,fair,$6.23 ,,6869
17004356569,very good,$7.00 ,,6870
17321033437,,$14.52 ,,6871
30748319081,,,,6872
16542309530,good,$7.00 ,,6873
30506896332,very good,$7.00 ,fair,6874
30733061678,good,$4.00 ,,6875
30699612419,good,$3.98 ,,6876
30346436952,new,$7.58 ,,6877
30720797327,good,$11.07 ,,6878
30583522693,,$29.92 ,,6879
30725401637,good,$1.00 ,,6880
30320590442,very good,$3.69 ,,6881
30669932742,good,$3.69 ,fair,6882
30710720903,good,$6.62 ,,6883
30687916129,fair,,,6884
22540084126,good,$19.86 ,,6885
30736838393,very good,$3.98 ,,6886
30272422048,new,$40.20 ,,6887
30699494847,very good,$3.98 ,,6888
30508896190,very good,$3.80 ,,6889
30061677364,,$7.00 ,,6890
22908202766,,$11.37 ,,6891
30739468647,good,$4.98 ,,6892
22428707562,good,$1.88 ,,6893
16596202671,new,$10.31 ,,6894
30034188559,very good,$18.14 ,,6895
30598470459,good,$2.60 ,,6896
17004358135,,$7.00 ,,6897
22780723688,good,$12.00 ,fair,6898
30706120130,very good,$3.61 ,,6899
22522700240,good,$7.00 ,,6900
30629506866,new,$37.63 ,,6901
30268481506,new,$23.54 ,,6902
30291747387,,$16.94 ,,6903
4974553488,new,$9.49 ,,6904
30139087526,very good,$3.69 ,,6905
30706816484,good,$10.00 ,,6906
30302322626,good,$6.49 ,,6907
30717504047,good,$3.95 ,,6908
30137476836,,$8.00 ,,6909
30661340620,,$30.24 ,,6910
30561634323,good,$4.19 ,,6911
30699641289,good,$3.98 ,,6912
30630656528,new,$13.36 ,,6913
30734078516,good,$9.99 ,,6914
30137570440,,$29.00 ,,6915
11911277529,very good,$90.51 ,,6916
30509616515,,$4.00 ,,6917
30703820512,good,,,6918
30697840411,good,$5.67 ,,6919
30651284668,very good,$4.89 ,,6920
30745121743,fair,$3.79 ,,6921
30655386965,good,$4.61 ,,6922
19007296567,new,$18.34 ,,6923
30405726267,very good,$25.00 ,,6924
22104386412,,$18.14 ,,6925
22822143252,,$6.84 ,,6926
30262250233,very good,$11.89 ,very good,6927
22456432044,good,$4.50 ,,6928
22467466031,,$20.00 ,,6929
30137476832,,$7.00 ,,6930
30740633428,fair,$3.79 ,,6931
30569541332,new,$10.00 ,,6932
30753745335,very good,$5.68 ,,6933
30745598412,good,$20.89 ,,6934
30144522013,good,$1.75 ,,6935
30723753511,good,$10.24 ,,6936
30596693557,fair,$6.66 ,,6937
30735571615,good,$5.60 ,,6938
30738655203,good,$4.00 ,,6939
30134116792,good,$4.18 ,,6940
30687507942,fair,,,6941
30137483090,,$8.00 ,,6942
30738360455,good,$6.93 ,,6943
30738478862,very good,$5.21 ,,6944
30137496346,,$8.00 ,,6945
22786085710,very good,$7.00 ,,6946
30211128484,very good,$3.98 ,,6947
30577408248,very good,$3.80 ,,6948
30699920990,,$1.69 ,,6949
30254162333,good,$2.00 ,,6950
30738827389,good,$4.00 ,,6951
22915441690,good,$1.05 ,,6952
30699630339,good,$3.98 ,,6953
30635247143,very good,,,6954
308848486,very good,$10.00 ,very good,6955
30398746411,,$1.99 ,,6956
30697426915,good,$3.80 ,,6957
300775032,,$4.25 ,,6958
30598824321,,$5.00 ,,6959
30599387394,good,$12.00 ,,6960
30623233647,good,$3.05 ,,6961
30737740101,good,$5.37 ,,6962
30704504943,fair,$5.99 ,,6963
30739200883,good,,,6964
30569900299,good,$5.00 ,,6965
30472463025,good,$4.19 ,,6966
30031408279,good,$3.80 ,,6967
375617382,,$3.63 ,,6968
30734075639,fair,$8.53 ,,6969
30562924855,very good,$400.00 ,,6970
30282659419,good,$4.00 ,,6971
30697589680,good,$4.55 ,,6972
22481136212,good,$2.99 ,,6973
30699161484,good,$3.98 ,,6974
30699139656,good,$4.73 ,,6975
224140372,good,$3.98 ,,6976
21808783326,,$8.95 ,,6977
30652645369,good,$3.25 ,,6978
30646868355,good,$3.51 ,,6979
19373730437,good,$7.00 ,,6980
30494295552,,$7.00 ,,6981
30717107101,good,$3.64 ,,6982
11120462416,,$20.00 ,,6983
30128894295,good,$4.55 ,,6984
30696273875,new,$15.02 ,,6985
30715181202,very good,$5.99 ,,6986
30709522287,,$5.00 ,,6987
30663393412,very good,$4.19 ,,6988
7118763621,good,$7.60 ,,6989
30698840906,good,$3.61 ,,6990
30697977197,very good,$3.51 ,,6991
10345263743,,$7.00 ,good,6992
30606868134,,$7.50 ,,6993
276708030,,$5.97 ,,6994
30715481741,good,$1.21 ,,6995
30722530139,good,$19.93 ,,6996
30584259903,,$5.45 ,,6997
30582854817,good,,,6998
30627401813,new,$29.12 ,,6999
30739959410,very good,$4.00 ,,7000
30637751913,new,$78.90 ,,7001
30401563289,good,$2.69 ,,7002
30706477244,good,$3.61 ,,7003
30660762082,very good,$8.82 ,,7004
30711757330,,,,7005
22505003903,very good,$12.62 ,,7006
30026922200,good,$1.36 ,,7007
30733373633,good,$4.47 ,,7008
6774803544,,$4.01 ,,7009
30558653642,,$10.00 ,,7010
30100159168,,$9.77 ,,7011
20001365991,good,$2.61 ,,7012
30531618504,very good,$5.96 ,,7013
30159792323,good,$7.68 ,,7014
1002643568,good,$12.50 ,very good,7015
30692025893,good,$3.15 ,,7016
30137479879,,$14.00 ,,7017
30411721160,,$22.50 ,,7018
30603437276,,$10.00 ,,7019
30137521347,,$23.00 ,,7020
9527162520,very good,$4.00 ,very good,7021
30709565036,good,$4.48 ,,7022
679028930,,$1.00 ,,7023
30532492373,good,$5.48 ,,7024
7699227419,,$14.48 ,,7025
30108168474,fair,$5.99 ,,7026
17538808895,,$6.00 ,,7027
30735572988,good,$4.00 ,,7028
30016591715,very good,$12.99 ,very good,7029
30498535968,,$6.00 ,,7030
20653501293,,$11.00 ,,7031
30512236564,very good,$4.24 ,,7032
30617472169,good,$3.00 ,,7033
30731096926,good,$5.30 ,,7034
30516943107,new,$3.16 ,,7035
4792327496,,$82.06 ,,7036
30265797673,new,$33.05 ,,7037
10042376518,good,$5.50 ,,7038
30404653040,good,$10.98 ,,7039
30605319937,good,$3.50 ,,7040
30262584020,good,$4.74 ,,7041
30739778981,good,$4.70 ,,7042
30690901591,fair,$3.98 ,,7043
30741552830,very good,,,7044
30587528785,,,,7045
30460786023,good,$4.48 ,,7046
30718523269,fair,$17.99 ,,7047
30708349899,,$8.99 ,,7048
30150739383,,$11.65 ,,7049
30722914811,very good,$3.74 ,,7050
30624802417,good,$11.85 ,,7051
920917862,good,$1.50 ,,7052
30692368715,good,$1.72 ,,7053
14369880067,,$10.89 ,,7054
22680949616,very good,$11.95 ,,7055
98082467,,$5.00 ,,7056
20959755090,good,$12.00 ,,7057
30697383994,very good,$4.19 ,,7058
22908341931,,$15.00 ,,7059
30282662679,good,$6.00 ,,7060
17635696542,good,$10.00 ,,7061
30745589239,good,$3.71 ,,7062
30533973076,good,$7.08 ,,7063
30727517996,poor,$4.54 ,,7064
30577508390,very good,$4.81 ,,7065
30611468535,new,$11.64 ,,7066
204769205,,$1.99 ,,7067
30701982687,good,,,7068
22924898685,good,$3.69 ,,7069
30749468984,very good,$6.81 ,,7070
30667261121,good,$5.99 ,,7071
30508725938,,$4.08 ,,7072
30037443900,good,$9.97 ,,7073
22413816039,very good,$15.00 ,,7074
30718105550,,$13.00 ,,7075
30551321661,good,$2.99 ,,7076
30271438695,new,$54.19 ,,7077
17228039008,good,$8.00 ,,7078
22696512710,very good,$4.19 ,,7079
30736797534,fair,$6.00 ,,7080
9787942533,,$5.99 ,,7081
30648502049,very good,$4.99 ,,7082
30383764742,fair,$7.59 ,,7083
30240236874,good,$3.69 ,,7084
30518625042,good,,,7085
22904299318,good,$6.47 ,,7086
30745033009,very good,$4.95 ,,7087
30738958381,good,$4.70 ,,7088
30268482460,new,$36.61 ,,7089
30321519030,very good,$12.00 ,,7090
30625297500,good,$1.00 ,,7091
30697353196,good,$4.19 ,,7092
30617944030,very good,$5.00 ,,7093
30608563599,fair,$8.93 ,,7094
1141989696,fair,$120.00 ,,7095
30275136838,good,$4.14 ,,7096
30524657614,very good,$6.98 ,,7097
30611507936,new,$19.21 ,,7098
30551324870,good,$9.26 ,,7099
30266384977,new,$47.05 ,,7100
30671314134,fair,$1.69 ,,7101
30446364035,good,$6.23 ,,7102
30717509068,good,$16.95 ,very good,7103
30697801108,good,$3.69 ,,7104
30699366008,good,$3.98 ,,7105
30139065718,good,$4.19 ,,7106
30738519553,good,$4.00 ,,7107
30413178896,good,$1.00 ,,7108
75161672,,$7.00 ,,7109
30647205301,good,$5.84 ,,7110
30744902947,good,$4.70 ,,7111
22803262123,very good,$9.99 ,,7112
5484830778,,$5.00 ,,7113
22520788137,good,$9.00 ,,7114
30473332378,good,$4.98 ,,7115
30746354350,good,$6.23 ,,7116
22903783851,good,$5.18 ,,7117
30726874326,good,$2.99 ,,7118
1072664671,very good,$175.00 ,,7119
408701562,good,$5.00 ,,7120
1300068323,,$11.99 ,,7121
30734533919,good,$3.74 ,,7122
18033987695,good,$2.00 ,,7123
22531841501,good,$1.00 ,,7124
30310717891,good,$2.99 ,,7125
30522211751,new,$9.03 ,,7126
22780396348,,$7.26 ,,7127
30137472561,,$18.00 ,,7128
30568978951,,$2.50 ,,7129
30745385820,good,$4.55 ,,7130
30718106324,,$12.00 ,,7131
30728068649,good,$3.09 ,,7132
1409893345,good,$5.08 ,,7133
30669026158,good,$1.75 ,,7134
22522374020,,$7.92 ,,7135
30666367225,fair,$6.48 ,,7136
22844619803,,$2.00 ,,7137
30697841179,good,$5.68 ,,7138
30744988095,very good,$3.74 ,,7139
15828219337,,$3.00 ,,7140
30499410398,good,$3.98 ,,7141
30695037929,good,$5.10 ,,7142
18601263765,good,$6.49 ,,7143
30598542039,good,$4.47 ,,7144
30722073130,fair,$4.82 ,,7145
20805023687,,$7.00 ,,7146
30370378663,good,$15.00 ,,7147
30725898203,very good,$5.99 ,,7148
30697814994,very good,$3.51 ,,7149
30661074493,good,$3.98 ,,7150
30547042755,good,$3.94 ,,7151
541789791,fair,$24.00 ,,7152
18712190045,,$5.00 ,,7153
22592672501,very good,$18.00 ,,7154
30624652093,new,$6.44 ,,7155
16600501267,new,$15.08 ,,7156
30450427184,good,$3.80 ,,7157
30661515150,very good,$10.00 ,,7158
30732804563,very good,$4.00 ,,7159
11665918958,good,$1.00 ,,7160
30397097914,fair,,,7161
30607905846,good,$1.44 ,,7162
30525556691,very good,$4.19 ,,7163
30029271136,good,$3.80 ,,7164
30000462742,good,$15.00 ,good,7165
30334987034,fair,$6.10 ,,7166
22104386413,,$10.89 ,,7167
30699587123,good,$5.73 ,,7168
30631143487,new,$13.66 ,,7169
30520220127,,$20.00 ,,7170
30591295915,new,$14.68 ,,7171
30746230146,fair,$1.20 ,,7172
30661483384,good,$5.99 ,,7173
30503787880,very good,$5.53 ,,7174
30430437040,poor,$3.98 ,,7175
4438884574,good,$8.65 ,,7176
30468585250,very good,$25.00 ,,7177
30743825854,very good,$4.70 ,,7178
30751202232,good,$5.26 ,,7179
21104668552,fair,$15.00 ,poor,7180
30651208689,new,$31.88 ,,7181
13586814399,very good,$10.00 ,very good,7182
30722660282,good,$6.36 ,,7183
22605512164,very good,$5.99 ,,7184
30272826588,new,$25.31 ,,7185
30137578747,,$4.00 ,,7186
10087726122,good,$1.29 ,,7187
22903498782,,$1.00 ,,7188
30659660996,very good,$4.67 ,,7189
30315127466,good,$5.80 ,,7190
30254396505,very good,$3.98 ,,7191
30447583860,very good,$4.99 ,,7192
22871584277,good,$5.99 ,,7193
30419073024,very good,$25.00 ,,7194
30699484668,good,$3.98 ,,7195
30617197196,good,$5.05 ,,7196
30424038351,,$35.47 ,,7197
22789556985,good,$1.00 ,,7198
14895291420,good,$2.00 ,,7199
30510993750,fair,,,7200
22513634548,good,$20.00 ,,7201
30717099983,,$4.99 ,,7202
20806062326,,$17.00 ,,7203
12582942133,fair,$1.00 ,,7204
30739957189,good,$4.00 ,,7205
30732910693,good,$5.90 ,,7206
1266713163,,$2.36 ,,7207
22513613662,very good,$18.00 ,,7208
286376596,,$6.00 ,,7209
30749267379,very good,$12.00 ,,7210
9955339887,,$10.00 ,,7211
30625148734,very good,$20.00 ,,7212
2102680070,,,,7213
22779211497,good,$4.49 ,,7214
252703162,very good,$3.00 ,,7215
30220052052,good,$6.49 ,,7216
16384871098,,$7.95 ,,7217
30334569093,very good,$14.35 ,,7218
30745381163,,$36.82 ,,7219
30739649293,good,$5.48 ,,7220
30733318413,good,$4.00 ,,7221
30742304353,,$10.00 ,,7222
22520788139,good,$12.00 ,,7223
30722936247,very good,$5.47 ,,7224
30270380280,new,$40.79 ,,7225
30699346959,very good,$3.69 ,,7226
30643323655,new,$7.01 ,,7227
30381009856,fair,$8.95 ,,7228
30574961230,good,$4.19 ,,7229
30489328924,good,$2.99 ,,7230
30109893891,good,$24.84 ,,7231
30753757743,very good,$5.99 ,,7232
30210927008,very good,$3.98 ,,7233
59118317,very good,$8.00 ,good,7234
30738297097,very good,$4.00 ,,7235
30572315554,very good,$10.00 ,very good,7236
30649330793,,$13.26 ,,7237
30740177713,good,$4.00 ,,7238
8892988065,,$10.00 ,,7239
1293154510,,$8.00 ,,7240
22476453931,,$12.00 ,,7241
22585982484,good,$18.00 ,very good,7242
30509899624,good,,,7243
30720535831,good,$3.80 ,,7244
13476084502,good,$24.95 ,,7245
1298543009,good,$1.00 ,,7246
22877227116,,$4.95 ,,7247
30671304729,fair,$5.06 ,,7248
30494439678,good,$3.50 ,,7249
30588174392,good,$10.92 ,,7250
30699119098,good,$5.50 ,,7251
30311135997,,$30.00 ,,7252
16142069000,new,$34.12 ,,7253
30620154151,very good,$44.24 ,,7254
30287845534,good,$4.00 ,,7255
30688797540,good,$3.85 ,,7256
30741775330,very good,$12.04 ,,7257
30556622041,,$7.95 ,,7258
30080600580,good,$12.92 ,,7259
30724092202,very good,$10.00 ,very good,7260
30623237011,good,$3.30 ,,7261
30619654945,good,$3.00 ,,7262
30137477801,,$4.00 ,,7263
30583418944,good,$3.61 ,,7264
30580206940,good,$2.23 ,,7265
30647701238,very good,$10.00 ,good,7266
6129360905,very good,$14.97 ,,7267
30704789027,good,$7.73 ,,7268
30725527839,very good,,,7269
30665982159,good,$3.60 ,,7270
30739924505,good,$4.49 ,,7271
30745847906,,$26.25 ,,7272
30738596503,very good,$5.70 ,,7273
22877224285,very good,$4.75 ,,7274
30738771236,very good,$4.96 ,,7275
202569880,good,$95.00 ,,7276
6264532291,,$19.91 ,,7277
17486983274,,$4.72 ,,7278
30314258310,fair,$2.00 ,,7279
22531235089,new,$18.34 ,,7280
30630587790,new,$11.60 ,,7281
8716371607,good,$17.89 ,,7282
30697794662,good,$3.69 ,,7283
30627120195,new,$29.68 ,,7284
