book,condition,price,JacketCondition,Book_Info_ID,publisher_ID
30271293766,new,$44.97 ,,5244,
30733463432,good,$4.55 ,,5245,1881
30733494170,good,$4.00 ,,5246,
16601886064,new,$15.38 ,,5247,
30223377272,good,$3.80 ,,5248,1072
30728306277,good,,,5249,306
30739474914,good,$5.28 ,,5250,35
22639743684,,$3.62 ,,5251,1882
30269437517,new,$68.15 ,,5252,
30720530275,very good,$4.19 ,,5253,133
30014369432,,$8.00 ,,5254,1883
30608413942,good,$2.60 ,,5255,2
30652640440,good,$3.50 ,,5256,20
22448604992,very good,$4.95 ,,5257,1884
21798292420,good,$18.00 ,,5258,561
30238555835,good,$12.50 ,,5259,132
30494443354,fair,,,5260,1469
20486898531,,$10.00 ,,5261,1885
20255302950,,$11.00 ,,5262,1886
9740283168,very good,$3.75 ,very good,5263,1880
8061064809,good,$9.00 ,,5264,362
30514123548,good,$5.29 ,,5265,161
30697421769,good,$5.92 ,,5266,1072
30510042299,very good,$28.99 ,,5267,1627
30441893858,fair,$5.00 ,,5268,574
30515143374,good,$6.66 ,,5269,635
2203715682,very good,$9.00 ,,5270,191
16036418904,very good,$20.00 ,,5271,1887
30697782716,good,$3.98 ,,5272,1880
8525574810,,$25.95 ,,5273,208
30205326259,fair,$14.25 ,,5274,1583
30630034777,,$39.92 ,,5275,1888
30726316424,good,$3.00 ,,5276,1072
16706186722,very good,$11.00 ,,5277,2
22516190284,good,$1.00 ,,5278,
30285779974,good,$3.98 ,,5279,1889
30619586654,very good,$6.00 ,,5280,66
22878467625,fair,,,5281,20
30712983920,good,$9.71 ,,5282,441
30551325214,good,$2.99 ,,5283,20
21566948261,very good,$3.00 ,,5284,1890
30142516001,good,$11.94 ,,5285,1072
30278725982,good,$6.36 ,,5286,151
30137586947,,$6.00 ,,5287,2
30663003748,fair,$6.30 ,,5288,37
30137481205,,$8.00 ,,5289,184
1060238183,good,$1.95 ,,5290,20
9393539242,good,$7.95 ,,5291,249
30659068080,very good,$2.00 ,,5292,1891
22847147870,fair,,,5293,39
30625899439,good,$6.00 ,,5294,1892
8194773639,,$12.00 ,,5295,1893
12923727060,very good,$15.00 ,,5296,1894
30269468705,new,$36.63 ,,5297,
1171065240,,$3.00 ,,5298,20
30699399217,very good,$4.49 ,,5299,898
30669095261,new,$20.37 ,,5300,1895
30723785682,very good,$5.99 ,,5301,489
30734222189,very good,$4.65 ,,5302,16
30704931019,good,$8.98 ,,5303,1896
30749479740,,$5.16 ,,5304,144
30697301470,very good,$5.11 ,,5305,144
30720525497,good,$4.76 ,,5306,9
14434026897,,$7.01 ,,5307,1897
30577537211,very good,$3.84 ,,5308,1072
30137468886,,$6.00 ,,5309,20
30542286241,good,$2.50 ,,5310,489
30601408208,good,$2.66 ,,5311,793
30598488302,good,$2.59 ,,5312,274
22920888412,,$25.00 ,,5313,21
15060663339,good,$1.00 ,,5314,2
30210995510,very good,$13.13 ,,5315,150
30669037937,fair,$1.75 ,,5316,20
30013898400,good,,,5317,438
22513611367,very good,$18.00 ,very good,5318,1898
30121749413,good,$3.00 ,,5319,1899
30563795646,,$4.00 ,,5320,20
30234574715,good,$2.40 ,,5321,279
991503799,,$5.00 ,,5322,310
11028134293,very good,$20.02 ,,5323,1900
9742411899,,$8.00 ,,5324,1901
4438884572,good,$3.46 ,,5325,249
22671598269,good,$4.19 ,,5326,2
30347379347,very good,,,5327,2
30304821442,very good,$7.99 ,,5328,498
30734517640,good,$3.61 ,,5329,169
17490790226,,$7.95 ,,5330,1902
30137453808,,$12.00 ,,5331,1903
22413512049,very good,$25.00 ,,5332,1053
30669019537,fair,$1.00 ,,5333,262
30174839475,very good,$3.98 ,,5334,34
30535223080,good,$8.00 ,,5335,310
30650764376,good,$25.00 ,,5336,742
910081388,,$16.00 ,,5337,1904
22864006453,,$5.00 ,,5338,310
30554310775,good,$25.00 ,,5339,732
30685536025,good,$3.60 ,,5340,336
58083459,very good,$3.00 ,,5341,20
30450244278,good,$14.52 ,,5342,1905
22613158912,,$4.46 ,,5343,1906
30271899567,new,$41.40 ,,5344,
30310717618,fair,$3.50 ,,5345,20
30453910761,good,$6.21 ,,5346,35
22916775508,good,$5.58 ,,5347,182
30737237090,very good,$4.00 ,,5348,
30730813433,very good,$20.00 ,,5349,1907
30740294047,good,$4.00 ,,5350,1072
30699006677,very good,$4.57 ,,5351,241
30369260080,new,$7.92 ,,5352,
16954172532,very good,$8.00 ,,5353,1908
794438923,,$2.00 ,,5354,1909
1365327675,,$7.00 ,,5355,337
3879464988,,$10.00 ,,5356,1075
30425774771,very good,$3.80 ,,5357,69
20273499113,very good,$12.95 ,very good,5358,604
30718318790,very good,$5.76 ,,5359,1910
16330951430,new,$47.60 ,,5360,1911
30738568719,good,$4.55 ,,5361,35
30744645911,very good,$5.99 ,,5362,858
917611974,fair,$9.95 ,,5363,598
30665152208,,$5.95 ,,5364,191
30574628703,good,$9.28 ,,5365,1912
30488094815,good,$6.00 ,,5366,151
4425316690,very good,$30.00 ,,5367,1913
30598509554,good,$2.88 ,,5368,20
30575428820,good,$3.80 ,,5369,146
30137468881,,$11.00 ,,5370,1354
30698170056,good,$8.00 ,good,5371,1388
30694497320,very good,$4.48 ,,5372,69
30739684702,good,$5.69 ,,5373,35
30217237486,fair,$5.99 ,,5374,39
3876264609,good,$3.00 ,,5375,905
14013189916,very good,$10.00 ,good,5376,1914
30747906642,good,,,5377,1072
21934867558,good,$10.00 ,,5378,1915
14891881212,good,$20.00 ,,5379,1916
30737499583,good,$4.70 ,,5380,
30688696833,fair,$3.85 ,,5381,169
30154574293,,$24.69 ,,5382,1917
30612894444,very good,$4.00 ,,5383,380
3152437341,very good,$4.00 ,very good,5384,380
30580530341,fair,$2.05 ,,5385,172
30465929159,good,$4.49 ,,5386,1918
10478141486,,$12.10 ,,5387,1919
30715057085,good,$3.61 ,,5388,1072
30697792106,good,$5.41 ,,5389,351
30620231027,good,$2.49 ,,5390,20
30269880444,new,$42.88 ,,5391,
30754098029,very good,$3.76 ,,5392,9
30552346922,,$3.31 ,,5393,1330
30372307428,very good,$6.03 ,,5394,1538
30657419882,very good,$5.99 ,,5395,1474
30699300577,good,$3.98 ,,5396,1072
30275660877,good,$9.46 ,,5397,
30739798281,good,$4.00 ,,5398,
30611605796,good,$3.30 ,,5399,20
30664447777,good,$6.34 ,,5400,20
30665753460,very good,$5.12 ,,5401,9
30726248504,,$5.17 ,,5402,249
20233217494,good,$18.00 ,,5403,561
11665918957,very good,$1.00 ,,5404,249
30732142294,very good,$3.98 ,,5405,1072
30645505614,good,$1.00 ,,5406,25
30563079100,very good,$20.00 ,,5407,58
30739072487,good,$4.00 ,,5408,1920
30616953311,good,$8.98 ,,5409,20
22447087340,good,$15.00 ,good,5410,1464
22559208144,,$6.00 ,,5411,20
30464052558,new,$38.52 ,,5412,
30475824363,very good,$5.11 ,,5413,1921
5233089685,very good,$15.00 ,,5414,1922
30748418960,fair,$6.48 ,,5415,318
22516724558,good,$6.49 ,,5416,324
22433261746,good,$1.00 ,,5417,20
30600726259,very good,$6.98 ,,5418,1923
30259571811,good,$2.50 ,,5419,20
30580455290,very good,$4.43 ,,5420,1806
22513649552,good,$25.00 ,good,5421,21
30137486673,,$23.00 ,,5422,1924
22659676365,,$5.00 ,,5423,1925
30300357501,very good,$3.70 ,,5424,1926
30514376217,fair,$6.22 ,,5425,35
30617430107,good,$6.00 ,,5426,623
30137479609,,$7.00 ,,5427,184
30352084871,very good,$3.69 ,,5428,2
30193549303,very good,$4.19 ,,5429,20
30737918434,very good,$4.51 ,,5430,
8334144665,,$6.64 ,,5431,1927
30647530408,good,$5.70 ,,5432,172
12923709053,very good,$5.00 ,,5433,
30697445567,very good,$3.51 ,,5434,1671
30734525394,good,$4.19 ,,5435,172
207138180,,$30.00 ,,5436,1928
30266355411,new,$53.87 ,,5437,
22420069314,,$5.00 ,,5438,124
30622851552,,$25.00 ,,5439,325
30546303412,very good,$8.86 ,,5440,303
11120462407,,$10.00 ,,5441,1929
1157180366,,,,5442,1060
30575334844,,$5.69 ,,5443,2
30727651738,good,$6.98 ,,5444,129
8169459035,very good,$9.00 ,,5445,484
22009812489,,$20.51 ,,5446,552
30697840299,good,$3.98 ,,5447,2
30666043834,good,$3.60 ,,5448,151
30327738198,very good,$8.00 ,,5449,2
30231969957,good,$3.98 ,,5450,1930
30643963951,new,$28.79 ,,5451,
30503374071,good,$2.29 ,,5452,
30554606994,good,$3.92 ,,5453,1931
30738122374,good,$4.00 ,,5454,
127092684,,$15.00 ,,5455,1932
22513635665,good,$25.00 ,good,5456,1038
22903507325,,$1.00 ,,5457,
30662965991,good,$5.99 ,,5458,694
30604881023,good,$3.00 ,,5459,20
30552172936,good,$4.97 ,,5460,387
30607331726,good,$4.19 ,,5461,25
30325013562,new,$10.42 ,,5462,
30699109965,good,$3.80 ,,5463,478
248689686,good,$9.00 ,,5464,625
30655382521,good,$4.19 ,,5465,2
12743918822,,$2.00 ,,5466,1933
9276339390,very good,$3.50 ,,5467,2
30729655016,good,$4.61 ,,5468,1457
30678972330,new,$9.62 ,,5469,1934
30698401814,very good,$7.97 ,,5470,1935
30738967722,good,$6.64 ,,5471,1936
30365241141,,$4.35 ,,5472,1072
12923712092,very good,$3.00 ,,5473,151
30699146264,good,$4.69 ,,5474,79
1865187273,good,$1.75 ,,5475,20
30686227122,good,$3.80 ,,5476,1072
30643491481,very good,$28.98 ,,5477,732
30285725170,new,$7.79 ,,5478,
30698903948,very good,$3.98 ,,5479,1788
30722599386,fair,$5.94 ,,5480,20
30421265829,good,$3.94 ,,5481,
30697806652,good,$5.53 ,,5482,37
2472136841,good,$6.75 ,very good,5483,1937
30665796707,good,$7.72 ,,5484,41
22927716875,poor,$10.00 ,,5485,1938
30718703155,good,$3.77 ,,5486,1072
30693666687,good,$5.36 ,,5487,182
30557923377,very good,$8.95 ,,5488,132
30367354444,very good,$9.95 ,good,5489,1177
30718581548,very good,$10.34 ,,5490,438
14781991503,poor,$17.60 ,,5491,1939
22903500034,,$2.41 ,,5492,
22581661142,,$5.00 ,,5493,310
30747389802,very good,$6.08 ,,5494,35
16330952484,new,$52.22 ,,5495,1911
30431017585,new,$8.58 ,,5496,
30699295648,good,$4.31 ,,5497,3
6816452360,poor,$5.00 ,,5498,585
30663320701,very good,$7.95 ,,5499,9
30137491660,,$3.50 ,,5500,65
628538837,,$8.00 ,,5501,20
30449172785,good,$3.61 ,,5502,182
30666661251,good,,,5503,35
30649620222,very good,$4.27 ,,5504,486
30733020056,good,$13.78 ,,5505,677
30616515618,good,$5.67 ,,5506,20
30137476848,,$8.00 ,,5507,53
30707305388,,$12.00 ,,5508,435
30668751743,very good,$5.58 ,,5509,1940
30137571288,,$34.00 ,,5510,1597
12831399400,very good,$8.53 ,very good,5511,73
22897306620,very good,$15.00 ,very good,5512,1941
30532780135,good,$6.64 ,,5513,1185
30554093910,good,$9.46 ,,5514,1942
30436093600,good,,,5515,1072
15294951886,good,$25.00 ,,5516,1131
30310716800,good,$3.50 ,,5517,2
2660202863,very good,$6.00 ,,5518,253
30741082009,very good,$6.15 ,,5519,81
4055674208,very good,$15.00 ,very good,5520,1943
4576208257,good,$5.00 ,,5521,151
22771875218,fair,$6.49 ,,5522,585
13248389619,good,$10.00 ,,5523,1944
30043839907,good,$3.25 ,,5524,1945
30636810106,good,$5.10 ,,5525,1072
30661429025,very good,$6.09 ,,5526,74
1014957855,,$7.50 ,,5527,963
30404683875,good,$7.36 ,,5528,1349
30741504052,very good,$3.79 ,,5529,70
30456209267,good,$3.80 ,,5530,272
30577420232,very good,$4.50 ,,5531,1946
2660201434,,$6.50 ,very good,5532,37
30023429921,very good,$4.00 ,fair,5533,1353
30711868359,good,$1.00 ,,5534,
30099315752,very good,$13.55 ,,5535,
30518787954,,$13.33 ,,5536,
30661888362,good,$2.50 ,,5537,4
767192230,very good,$10.00 ,,5538,834
261681624,,$75.00 ,,5539,1947
22828617430,fair,$6.47 ,,5540,39
30647175236,fair,$5.99 ,,5541,104
30750067864,very good,$3.65 ,,5542,1072
30598526461,good,$2.59 ,,5543,182
30697621887,good,$4.19 ,,5544,1284
30720970419,,$3.00 ,,5545,24
30707438774,very good,$8.50 ,,5546,1330
10075527785,,$5.95 ,,5547,1072
64344236,good,$15.00 ,,5548,
14461321723,,$5.24 ,,5549,1948
207666135,good,$7.00 ,,5550,2
30577415068,poor,$3.61 ,,5551,69
20748421144,very good,$21.50 ,,5552,2087
30532297387,good,,,5553,1072
30137537843,,$10.00 ,,5554,1950
22643917516,,$6.90 ,,5555,1951
30324125511,new,$5.35 ,,5556,
22531817755,,$7.26 ,,5557,520
10768942349,,$5.00 ,,5558,20
30434442316,good,$18.93 ,,5559,1072
30577543281,very good,$4.60 ,,5560,1952
30163928220,good,$4.83 ,,5561,20
30742192012,good,,,5562,510
71991916,,$6.50 ,,5563,1953
30571938567,good,$5.38 ,,5564,144
30394755228,,$25.00 ,,5565,360
30733341388,good,$4.00 ,,5566,35
22728922374,good,$2.95 ,,5567,1954
30697321813,good,$11.87 ,,5568,306
30282663519,very good,$4.00 ,,5569,1955
30716428230,good,$2.50 ,,5570,20
30581427134,good,$4.54 ,,5571,145
30575299748,good,$4.19 ,,5572,1072
30736161619,very good,$5.00 ,,5573,249
30692887048,good,$2.89 ,,5574,241
30738998074,good,$4.70 ,,5575,39
8983162721,good,$3.98 ,,5576,1956
30604965504,good,$3.60 ,,5577,20
30612325358,good,$4.00 ,,5578,20
30607498758,good,$3.98 ,,5579,20
30739540192,good,$4.70 ,,5580,39
30663642375,fair,$3.60 ,,5581,2
30714211681,,$3.25 ,,5582,20
312224938,good,$15.00 ,good,5583,1957
30577456446,good,$5.98 ,,5584,20
30333084090,,,,5585,659
20332862630,,$10.00 ,,5586,1958
30735703885,good,$35.00 ,,5587,1959
30750083954,good,$3.80 ,,5588,169
30645694069,good,$5.47 ,,5589,144
22520444881,good,$5.95 ,,5590,151
30137478755,,$7.00 ,,5591,2
30266451917,new,$28.00 ,,5592,
30020274550,,$4.25 ,,5593,66
30159796426,good,$9.95 ,,5594,1960
30600447830,fair,$9.97 ,,5595,306
30620982944,good,$2.60 ,,5596,2
14137871338,,$4.00 ,,5597,1072
30456217513,good,$5.99 ,,5598,104
30699617175,very good,$3.98 ,,5599,1961
30137491653,,,,5600,772
9897672801,good,$12.00 ,,5601,877
30751987552,very good,$3.98 ,,5602,79
2992155380,,$2.00 ,,5603,214
30521910496,new,$16.18 ,,5604,
17707785059,,$9.95 ,,5605,1448
30324668932,new,$10.77 ,,5606,
30137476838,,$6.00 ,,5607,772
30740400089,good,$3.61 ,,5608,965
1372697973,,$12.00 ,very good,5609,387
30739144281,very good,$4.55 ,,5610,35
30643188379,new,$27.82 ,,5611,
30723729410,very good,,,5612,104
22592682564,good,$13.06 ,fair,5613,1962
246952112,,$6.25 ,,5614,748
30510365285,good,$2.50 ,,5615,1072
22876124787,good,$2.62 ,,5616,1963
30405740130,good,$3.50 ,,5617,2
1156641185,,$5.50 ,,5618,1072
30740760373,very good,$7.78 ,,5619,241
22586406070,,$14.52 ,,5620,1964
30606127710,good,$3.50 ,,5621,2
1008582606,,$56.72 ,,5622,1965
30271667038,new,$41.97 ,,5623,
30303013460,good,$6.49 ,,5624,1221
30175944487,good,$4.98 ,,5625,34
30575382290,good,$3.80 ,,5626,133
30697426466,good,$4.00 ,,5627,1966
30726286082,good,$2.50 ,,5628,20
22456631773,fair,$39.98 ,,5629,1967
30699891759,very good,$3.51 ,,5630,94
30423886375,very good,$4.28 ,,5631,1968
1356103147,very good,$14.00 ,very good,5632,785
30738825353,good,$5.71 ,,5633,35
10158638821,,$22.00 ,,5634,1969
22773759625,,$6.05 ,,5635,1970
30699887748,very good,$3.51 ,,5636,1244
30691505035,very good,$4.60 ,,5637,1971
30670470213,new,$11.47 ,,5638,
30426777093,very good,$3.61 ,,5639,911
30410185005,good,$4.14 ,,5640,1072
30592240472,good,$4.00 ,,5641,1910
30699512286,good,$3.98 ,,5642,437
381789254,,$24.00 ,,5643,582
30748559067,good,$2.99 ,,5644,343
5635585085,,$6.50 ,,5645,1225
30704252795,good,$1.00 ,,5646,94
8194773638,,$9.00 ,,5647,1972
30628379894,very good,$9.27 ,,5648,2682
22420043462,,$5.00 ,,5649,20
21703313152,good,$30.24 ,good,5650,1560
30282665250,good,$12.00 ,,5651,1974
30109665940,good,$5.95 ,,5652,20
11800510220,new,,,5653,530
30641209250,good,$8.25 ,,5654,810
30689112244,fair,$3.85 ,,5655,246
10907754002,good,$1.49 ,,5656,1975
30131041412,very good,$50.00 ,,5657,1976
30747666509,very good,$7.94 ,,5658,1977
30637739138,new,$12.23 ,,5659,274
30470222647,fair,$27.99 ,,5660,1978
30737168023,very good,$4.55 ,,5661,35
30697599138,good,$4.08 ,,5662,319
30610641221,good,$4.46 ,,5663,489
685643996,good,$4.98 ,,5664,2
30690919507,new,$10.29 ,,5665,1979
22870036428,fair,$6.49 ,,5666,1980
1351487911,,$12.95 ,,5667,1981
30731357542,very good,$4.19 ,,5668,813
30732884905,very good,$4.00 ,,5669,
30137482104,,$5.00 ,,5670,641
30252820863,good,$7.00 ,,5671,1982
22702647721,good,$13.97 ,,5672,185
30717246843,fair,$6.47 ,,5673,1072
17296184836,very good,$3.86 ,,5674,1108
30309847485,good,$2.49 ,,5675,20
30314274482,very good,$25.00 ,,5676,1983
30716747337,very good,$4.50 ,,5677,445
19084570100,good,$8.99 ,,5678,1023
30047163103,good,$8.00 ,,5679,20
30023208525,,$16.25 ,,5680,
30732979370,very good,$4.00 ,,5681,
10813637803,good,$2.00 ,,5682,20
30605945900,good,$3.50 ,,5683,20
30707568156,good,$40.00 ,,5684,1072
30699177185,good,$4.98 ,,5685,182
30741079982,very good,$3.87 ,,5686,365
30593273096,good,$3.00 ,,5687,489
30736375958,fair,$3.95 ,,5688,25
22886427558,,$16.00 ,,5689,1984
6557239966,very good,$3.00 ,,5690,415
9513249004,,$8.44 ,,5691,164
30747709949,very good,$6.40 ,,5692,427
30741060961,very good,$4.70 ,,5693,1985
30670316172,very good,$4.45 ,,5694,578
30747359029,good,$19.93 ,,5695,1087
22844629752,,$3.00 ,,5696,589
30137490605,,$5.00 ,,5697,1986
1077075237,,$5.00 ,,5698,746
30749578141,,$22.50 ,,5699,50
30031282738,good,$12.50 ,,5700,1987
30492631202,good,$10.29 ,,5701,2
30226960614,good,$3.98 ,,5702,1072
30533415918,good,$4.25 ,,5703,662
30575285693,good,$5.38 ,,5704,144
30621299787,very good,$2.65 ,,5705,20
18412354261,,$9.65 ,,5706,1988
30714672719,fair,$5.79 ,,5707,
30271366392,new,$40.19 ,,5708,
30137587653,,$18.00 ,,5709,1675
11563834152,good,$25.00 ,,5710,1989
30607985045,very good,$8.47 ,,5711,1990
30217219565,very good,$5.99 ,,5712,536
22475697989,,$5.00 ,,5713,1991
30735300806,very good,$3.98 ,,5714,478
13474878595,very good,$20.00 ,,5715,87
30516318829,good,$3.79 ,,5716,3
1137950842,very good,$2.50 ,,5717,
30253522530,good,$2.00 ,fair,5718,305
2025462087,,$24.00 ,,5719,1992
30572467743,,$12.50 ,,5720,1993
22558506214,good,$6.49 ,,5721,303
30149027680,,$11.23 ,,5722,132
30700594766,good,$3.65 ,,5723,151
30545359764,very good,$4.94 ,,5724,144
30719252183,good,$2.00 ,,5725,
30413751772,good,$3.94 ,,5726,1072
30359724321,good,$19.95 ,good,5727,1015
2216973779,good,$1.00 ,,5728,20
30436285752,good,$11.59 ,good,5729,1381
30695689156,good,$4.26 ,,5730,151
22823074131,very good,$4.19 ,,5731,335
30659660432,good,$5.99 ,,5732,571
22910124862,new,$14.74 ,,5733,1994
30738166976,very good,$4.00 ,,5734,1995
30699531833,very good,$3.98 ,,5735,54
22786632854,fair,$4.84 ,,5736,1996
30428563467,good,$7.83 ,,5737,568
21524580039,good,$4.19 ,,5738,1588
30137576139,,$7.00 ,,5739,1997
1775176990,,$20.00 ,,5740,1998
4012924271,,$12.00 ,,5741,374
21562987650,fair,$10.54 ,,5742,96
30320583679,good,$4.47 ,,5743,445
30718432571,fair,$6.49 ,,5744,1221
30607244337,good,$8.89 ,,5745,1577
30525565681,good,$5.94 ,,5746,1855
20760147399,very good,$5.00 ,,5747,1999
513196408,,$1.00 ,,5748,2000
30739969296,good,$5.70 ,,5749,41
22395515402,,$3.51 ,,5750,2001
30642418362,good,$7.98 ,,5751,987
30656983351,good,$1.99 ,,5752,1660
30551320884,good,$2.99 ,,5753,20
21277533941,,$27.50 ,,5754,2002
30622249132,good,$6.45 ,,5755,35
18700796409,,$36.00 ,,5756,2003
30566739944,very good,$6.98 ,,5757,41
7838748,,$10.00 ,,5758,2004
30587573715,new,$12.53 ,,5759,
30330798071,good,$5.69 ,,5760,430
30707764171,very good,$3.97 ,,5761,75
30668243178,good,$4.86 ,,5762,1
30709711116,good,,,5763,2
30726913258,good,,,5764,182
30621570932,new,$15.54 ,,5765,621
30268027326,new,$24.45 ,,5766,
30583386652,good,$4.14 ,,5767,146
30636323490,good,$3.74 ,,5768,2005
30717018097,very good,$3.98 ,,5769,161
1296902590,fair,$3.98 ,,5770,2006
247498168,,$2.00 ,,5771,2
30748989982,fair,,,5772,39
30627619874,new,$33.62 ,,5773,260
30266988290,new,$37.80 ,,5774,
30716488571,very good,,,5775,306
30037789707,good,,,5776,20
381789266,,$24.00 ,,5777,582
30137465771,,$8.00 ,,5778,2007
30715443750,good,$3.98 ,,5779,336
1993243968,very good,$10.00 ,,5780,1072
3031537824,good,$4.95 ,,5781,1049
30337394556,very good,$2.50 ,,5782,2
30548689106,good,$17.23 ,,5783,20
293243334,good,$1.50 ,,5784,2008
30696231559,new,$53.20 ,,5785,175
807200498,,$20.00 ,,5786,2009
30622733594,good,$2.49 ,,5787,20
12873660650,,$5.00 ,,5788,2010
16955787908,fair,$1.00 ,fair,5789,2011
7800429122,,$16.00 ,,5790,897
919045129,very good,$1.50 ,,5791,74
30577456776,poor,$4.19 ,,5792,390
6774804602,,$3.34 ,,5793,2012
30041425988,,$20.56 ,,5794,2013
30264773885,new,$28.60 ,,5795,
30506315705,good,$27.73 ,,5796,2014
30720724116,fair,$6.31 ,,5797,37
30335454062,,$5.00 ,,5798,2015
2102680072,,$25.00 ,,5799,118
30356171928,fair,$6.93 ,,5800,2
30603036142,good,$8.00 ,,5801,360
30137512660,,$9.00 ,,5802,853
30538066074,good,$4.27 ,,5803,
1244701135,,$567.53 ,,5804,
30366047650,good,$186.56 ,,5805,2016
2203113854,very good,$15.00 ,,5806,624
30357267247,very good,$6.78 ,,5807,1317
2992155377,,$2.00 ,,5808,214
30513932316,very good,$4.54 ,,5809,272
21556657971,new,$18.86 ,,5810,2017
30742721713,good,$5.57 ,,5811,918
22924518211,good,$6.49 ,,5812,1072
30746363988,good,$3.85 ,,5813,1072
830285550,,$22.00 ,,5814,1072
30697264159,very good,,,5815,800
5467437113,,$10.99 ,,5816,2018
30211131706,good,$3.98 ,,5817,1072
30266973857,new,$37.22 ,,5818,
30696624669,new,$41.57 ,,5819,175
30739146964,good,$4.00 ,,5820,
30248501083,fair,$7.97 ,,5821,35
83937837,good,$25.00 ,,5822,2019
30240180579,good,$8.99 ,,5823,2020
30668746096,very good,$4.19 ,,5824,3
30137536839,,$34.00 ,,5825,779
30581651583,good,$5.24 ,,5826,10
30699643528,very good,$3.98 ,,5827,274
30081798997,good,$6.45 ,,5828,20
30720949539,good,$4.27 ,,5829,79
30453612123,new,$5.99 ,,5830,448
30738927227,good,$4.00 ,,5831,35
30370142653,good,$4.80 ,,5832,20
30280130411,,$3.00 ,,5833,2021
30627260543,new,$29.37 ,,5834,656
30679121974,good,$3.94 ,,5835,169
12026115124,,$8.89 ,,5836,
30527136211,good,$4.86 ,,5837,194
30740408848,good,$4.88 ,,5838,1500
22585982485,very good,$20.00 ,very good,5839,2022
30272644238,new,$44.51 ,,5840,
30420393072,fair,$13.04 ,,5841,2
30577385092,good,$4.69 ,,5842,1072
1162819276,,$4.00 ,,5843,58
22916672770,good,$4.65 ,,5844,2023
30745585854,very good,$5.22 ,,5845,1072
30598770187,good,$2.59 ,,5846,20
30446940970,good,$5.12 ,,5847,445
30732549537,good,$3.60 ,,5848,2
30743879592,,$3.25 ,,5849,20
30667094559,very good,$6.23 ,,5850,2
30001238054,,$9.00 ,,5851,2024
30689104392,good,$3.98 ,,5852,1845
30384756455,,$6.00 ,,5853,633
200669937,good,$20.50 ,,5854,732
30575387245,good,$3.98 ,,5855,16
30622133064,good,$9.82 ,,5856,2025
22585982487,,$15.00 ,,5857,1728
30718286734,good,$9.10 ,,5858,415
30739591894,good,$5.85 ,,5859,
30747382688,very good,$3.51 ,,5860,
30738583404,good,$4.70 ,,5861,35
30611485319,new,$19.87 ,,5862,2026
30611910022,,$10.00 ,,5863,467
17004357283,,$12.00 ,,5864,2
30271267524,new,$40.49 ,,5865,
30275790291,good,$2.85 ,,5866,
847181158,,$5.00 ,,5867,
12529526237,,$12.00 ,,5868,2027
30745933812,new,$15.09 ,,5869,
30617651635,,$14.48 ,,5870,
22414300514,good,$5.00 ,,5871,336
30728388687,good,,,5872,20
30401251757,fair,$6.07 ,,5873,20
30739965439,good,$4.70 ,,5874,1072
30645097432,,$1.06 ,,5875,2028
30722000377,good,,,5876,489
30686152413,good,,,5877,20
30415021138,,$2.99 ,,5878,2029
30278807360,very good,$6.49 ,,5879,2030
30351242890,very good,$12.50 ,good,5880,1898
30739713080,very good,$5.42 ,,5881,2031
3004369455,very good,$9.25 ,,5882,2032
1368486363,very good,,,5883,1072
30699575694,good,$3.69 ,,5884,964
30272609112,new,$25.03 ,,5885,
30264144714,very good,$3.51 ,,5886,2033
30162461377,good,$4.00 ,,5887,408
30605953024,good,$2.79 ,,5888,20
30137565196,,$18.00 ,,5889,824
30687845586,,$8.28 ,,5890,
510434364,,$11.50 ,,5891,1072
30085240163,,$20.51 ,,5892,2034
30699453163,very good,$9.95 ,,5893,101
30749479282,very good,$3.61 ,,5894,241
30525566479,good,$4.76 ,,5895,2
30455989355,good,$7.48 ,,5896,231
30733317399,good,$4.00 ,,5897,874
30252610336,very good,$5.99 ,,5898,1072
30740320464,good,$4.00 ,,5899,1841
12719851029,,$22.00 ,,5900,2035
30623364097,new,,,5901,
30620982059,good,$3.40 ,,5902,2
1101343315,,$4.00 ,,5903,2036
30644602090,very good,$19.50 ,,5904,1072
30588270139,good,$3.01 ,,5905,132
30712199102,,$6.77 ,,5906,117
29942480,good,$22.00 ,,5907,205
30003747787,fair,$3.90 ,,5908,2037
30715049953,fair,$4.57 ,,5909,241
22786801356,,$2.54 ,,5910,1432
17431310125,good,$25.00 ,,5911,2
19300714384,good,$8.99 ,,5912,2
30326203994,new,$8.43 ,,5913,
22420068815,,$5.00 ,,5914,253
30748210393,new,$31.45 ,,5915,106
30695786562,good,$4.67 ,,5916,1072
30463167960,good,$4.54 ,,5917,1072
30723181985,,$2.00 ,,5918,2038
30577432475,good,$4.19 ,,5919,249
30741570673,good,$5.98 ,,5920,1072
901968340,,$5.00 ,,5921,66
30578330576,very good,$10.00 ,,5922,2039
30592350346,fair,$8.22 ,,5923,1062
15970996181,,$5.24 ,,5924,962
30326422845,new,$4.24 ,,5925,
30758230051,very good,$3.91 ,,5926,1492
30282665590,very good,$3.00 ,,5927,2040
22531841499,very good,$1.00 ,,5928,151
22474902401,good,$6.49 ,,5929,2041
30622895217,good,$4.69 ,,5930,741
30711997272,,$3.00 ,,5931,687
1229538135,very good,$30.00 ,very good,5932,785
30408296289,very good,$8.47 ,,5933,41
30642333568,new,$8.67 ,,5934,
30470512836,good,$3.98 ,,5935,246
30662963839,good,$6.00 ,,5936,2042
30734668339,good,,,5937,9
